Total Objects, Sample Time,CPU Usage
5001,01:56:59.402673300,11.134070506301788
5002,01:56:59.505808900,10.97225689130296
5003,01:56:59.614807200,10.97225689130296
5004,01:56:59.705806100,10.97225689130296
5005,01:56:59.820804600,10.97225689130296
5006,01:56:59.914864400,10.97225689130296
5007,01:57:00.010869400,10.140159294781876
5008,01:57:00.134862600,10.140159294781876
5009,01:57:00.233862900,10.140159294781876
5010,01:57:00.349867300,10.140159294781876
5011,01:57:00.448871300,10.140159294781876
5012,01:57:00.555865100,10.141146002502673
5013,01:57:00.653866600,10.141146002502673
5014,01:57:00.766865300,10.141146002502673
5015,01:57:00.858866900,10.141146002502673
5016,01:57:00.975409600,10.141146002502673
5017,01:57:01.106415,17.867918335025173
5018,01:57:01.242412100,17.867918335025173
5019,01:57:01.367439600,17.867918335025173
5020,01:57:01.495412100,17.867918335025173
5021,01:57:01.614375700,18.673683493960073
5022,01:57:01.724373100,18.673683493960073
5023,01:57:01.850376700,18.673683493960073
5024,01:57:01.971373,18.673683493960073
5025,01:57:02.078376600,18.673683493960073
5026,01:57:02.197374100,10.576387987623944
5027,01:57:02.322372400,10.576387987623944
5028,01:57:02.456376300,10.576387987623944
5029,01:57:02.597380,10.576387987623944
5030,01:57:02.729380600,11.44828530052823
5031,01:57:02.894373,11.44828530052823
5032,01:57:03.006372500,11.44828530052823
5033,01:57:03.108380400,11.44828530052823
5034,01:57:03.217372100,11.44828530052823
5035,01:57:03.313377800,11.405157357412268
5036,01:57:03.420375500,11.405157357412268
5037,01:57:03.516375700,11.405157357412268
5038,01:57:03.627371200,11.405157357412268
5039,01:57:03.730377400,11.405157357412268
5040,01:57:03.839372700,11.019439641218474
5041,01:57:03.937373300,11.019439641218474
5042,01:57:04.036372900,11.019439641218474
5043,01:57:04.130375900,11.019439641218474
5044,01:57:04.236372800,11.019439641218474
5045,01:57:04.329373800,11.648687802344021
5046,01:57:04.445373200,11.648687802344021
5047,01:57:04.537372500,11.648687802344021
5048,01:57:04.630662200,11.648687802344021
5049,01:57:04.732654600,11.648687802344021
5050,01:57:04.822654100,11.39648819466169
5051,01:57:04.938664900,11.39648819466169
5052,01:57:05.033708700,11.39648819466169
5053,01:57:05.121722600,11.39648819466169
5054,01:57:05.228716200,11.39648819466169
5055,01:57:05.321711,11.39648819466169
5056,01:57:05.431729300,10.830276074497542
5057,01:57:05.523708800,10.830276074497542
5058,01:57:05.620724400,10.830276074497542
5059,01:57:05.725709400,10.830276074497542
5060,01:57:05.821708,10.830276074497542
5061,01:57:05.919710300,11.224938035947387
5062,01:57:06.018709100,11.224938035947387
5063,01:57:06.123732300,11.224938035947387
5064,01:57:06.222708700,11.224938035947387
5065,01:57:06.321765300,11.224938035947387
5066,01:57:06.435751900,11.332197414010682
5067,01:57:06.535773100,11.332197414010682
5068,01:57:06.643765200,11.332197414010682
5069,01:57:06.732752400,11.332197414010682
5070,01:57:06.840776900,11.332197414010682
5071,01:57:06.931752,11.332197414010682
5072,01:57:07.019759100,11.52712722863382
5073,01:57:07.131889400,11.52712722863382
5074,01:57:07.225899100,11.52712722863382
5075,01:57:07.325904800,11.52712722863382
5076,01:57:07.419888400,11.52712722863382
5077,01:57:07.530904500,23.518377981019803
5078,01:57:07.834896700,23.518377981019803
5079,01:57:08.030901300,33.15244895929677
5080,01:57:08.320893100,33.15244895929677
5081,01:57:08.490892600,33.15244895929677
5082,01:57:08.667892,35.44238466643835
5083,01:57:08.837900200,35.44238466643835
5084,01:57:08.994894200,35.44238466643835
5085,01:57:09.160216700,35.44238466643835
5086,01:57:09.305214800,36.161875598519224
5087,01:57:09.466442100,36.161875598519224
5088,01:57:09.627396400,36.161875598519224
5089,01:57:09.774393400,36.726478600233435
5090,01:57:09.941379600,36.726478600233435
5091,01:57:10.106428,36.726478600233435
5092,01:57:10.282433400,36.726478600233435
5093,01:57:10.435430,37.4940176501647
5094,01:57:10.595430100,37.4940176501647
5095,01:57:10.741431700,37.4940176501647
5096,01:57:10.889429500,36.3110617822916
5097,01:57:11.053428200,36.3110617822916
5098,01:57:11.191713500,36.3110617822916
5099,01:57:11.347699700,36.3110617822916
5100,01:57:11.491702,34.40728170849912
5101,01:57:11.626695800,34.40728170849912
5102,01:57:11.739705500,34.40728170849912
5103,01:57:11.842988400,34.40728170849912
5104,01:57:11.938999600,34.40728170849912
5105,01:57:12.049988700,11.02809150753905
5106,01:57:12.164138700,11.02809150753905
5107,01:57:12.297135500,11.02809150753905
5108,01:57:12.428154900,11.02809150753905
5109,01:57:12.541136600,10.593760030777355
5110,01:57:12.637221600,10.593760030777355
5111,01:57:12.737207400,10.593760030777355
5112,01:57:12.833223600,10.593760030777355
5113,01:57:12.949374800,10.593760030777355
5114,01:57:13.048383,11.99283039816005
5115,01:57:13.210376300,11.99283039816005
5116,01:57:13.374378700,11.99283039816005
5117,01:57:13.547385400,11.733892777886197
5118,01:57:13.728379400,11.733892777886197
5119,01:57:13.901382600,11.733892777886197
5120,01:57:14.049374500,11.688626524184833
5121,01:57:14.192375500,11.688626524184833
