Total Objects,Memory Usage (MB)
742,190.92919921875
743,193.42724609375
744,195.42724609375
745,197.42724609375
746,199.42724609375
747,201.92919921875
748,203.92919921875
749,205.92919921875
750,208.42724609375
751,210.42724609375
752,212.42724609375
753,214.92919921875
754,216.92919921875
755,218.92919921875
756,220.92919921875
757,223.42724609375
758,225.42724609375
759,227.42724609375
760,229.92919921875
761,231.92919921875
762,233.92919921875
763,236.42724609375
764,238.42724609375
765,240.42724609375
766,242.42724609375
767,244.92919921875
768,246.92919921875
769,248.92919921875
770,251.42724609375
771,192.658203125
772,194.658203125
773,197.16015625
774,199.16015625
775,201.16015625
776,203.16015625
777,205.658203125
778,207.658203125
779,209.658203125
780,212.16015625
781,214.17384338378906
782,216.16017150878906
783,218.658203125
784,220.658203125
785,222.658203125
786,225.16015625
787,227.16015625
788,229.16015625
789,231.658203125
790,233.658203125
791,235.658203125
792,238.16015625
793,240.16015625
794,242.16015625
795,244.16015625
796,246.658203125
797,248.658203125
798,250.658203125
799,253.16015625
800,255.16603088378906
801,257.16015625
802,259.658203125
803,261.658203125
804,263.658203125
805,265.658203125
806,268.16015625
807,270.16015625
808,272.16015625
809,274.658203125
810,276.658203125
811,278.658203125
812,281.16015625
813,283.16015625
814,201.71924591064453
815,203.7329330444336
816,206.21729278564453
817,208.21729278564453
818,210.21729278564453
819,212.71924591064453
820,214.7329330444336
821,216.7192611694336
822,219.21729278564453
823,221.21729278564453
824,223.21729278564453
825,225.21729278564453
826,227.71924591064453
827,229.71924591064453
828,231.71924591064453
829,234.21729278564453
830,236.21729278564453
831,238.21729278564453
832,240.21729278564453
833,242.71924591064453
834,244.71924591064453
835,246.9664306640625
836,249.21729278564453
837,251.21729278564453
838,253.71924591064453
839,255.71924591064453
840,257.71924591064453
841,260.21729278564453
842,262.21729278564453
843,264.21729278564453
844,266.71924591064453
845,268.71924591064453
846,270.71924591064453
847,272.71924591064453
848,275.21729278564453
849,277.21729278564453
850,279.21729278564453
851,281.71924591064453
852,283.71924591064453
853,210.7638397216797
854,212.77247619628906
855,215.2568359375
856,217.2568359375
857,219.2568359375
858,221.7587890625
859,223.77247619628906
860,225.75880432128906
861,228.2568359375
862,230.2568359375
863,232.2568359375
864,234.2568359375
865,236.7587890625
866,238.7587890625
867,240.7587890625
868,243.2568359375
869,245.2568359375
870,247.2568359375
871,249.2568359375
872,251.7587890625
873,253.7587890625
874,255.7587890625
875,258.2568359375
876,260.2568359375
877,262.2568359375
878,264.2587890625
879,266.7587890625
880,268.7587890625
881,270.7587890625
882,273.2568359375
883,275.2568359375
884,277.2568359375
885,279.7587890625
886,281.7587890625
887,283.7587890625
888,285.77247619628906
889,220.69580078125
890,222.69580078125
891,224.69580078125
892,227.19775390625
893,229.19775390625
894,231.19775390625
895,233.20362854003906
896,235.69580078125
897,237.69580078125
898,239.69580078125
899,242.19775390625
900,244.21144104003906
901,246.19775390625
902,248.19775390625
903,250.69580078125
904,252.69580078125
905,254.69580078125
906,257.19775390625
907,259.21144104003906
908,261.197998046875
909,263.69580078125
910,265.69580078125
911,267.69580078125
912,269.69580078125
913,272.19775390625
914,274.21144104003906
915,276.197998046875
916,278.69580078125
917,280.69580078125
918,282.69580078125
919,284.69580078125
920,287.19775390625
921,289.21144104003906
922,291.19775390625
923,293.19775390625
924,295.69580078125
925,297.69580078125
926,299.69580078125
927,302.19775390625
928,304.21144104003906
929,306.19775390625
930,308.19775390625
931,310.69580078125
932,312.69580078125
933,314.69580078125
934,317.19775390625
935,319.21144104003906
936,321.19775390625
937,229.36092376708984
938,231.8564453125
939,233.8564453125
940,235.8564453125
941,238.3583984375
942,240.37208557128906
943,242.3583984375
944,244.3583984375
945,246.8564453125
946,248.8564453125
947,250.8564453125
948,253.3583984375
949,255.37208557128906
950,257.3583984375
951,259.3583984375
952,261.8564453125
953,263.8564453125
954,265.8564453125
955,268.3583984375
956,270.3583984375
957,272.3583984375
958,274.3583984375
959,276.8564453125
960,278.8564453125
961,280.8564453125
962,283.3583984375
963,285.3583984375
964,287.3583984375
965,289.36427307128906
966,291.8564453125
967,293.8564453125
968,295.8564453125
969,298.3583984375
970,300.3583984375
971,302.3583984375
972,304.37208557128906
973,306.8564453125
974,308.8564453125
975,310.8564453125
976,313.3583984375
977,315.3583984375
978,317.3583984375
979,319.37208557128906
980,321.8564453125
981,323.8564453125
982,239.91951751708984
983,242.4169921875
984,244.4169921875
985,246.4169921875
986,248.43067932128906
987,250.9150390625
988,252.9150390625
989,254.9150390625
990,257.4169921875
991,259.4169921875
992,261.4169921875
993,263.43067932128906
994,265.9150390625
995,267.9150390625
996,269.9150390625
997,272.4169921875
998,274.4169921875
999,276.4169921875
1000,278.9150390625
1001,280.9150390625
1002,282.9150390625
1003,285.4169921875
