Total Objects, Sample Time,Time (ms)
1372,01:50:14.516125700,9
1373,01:50:14.632129700,12
1374,01:50:14.744108800,9
1375,01:50:14.860119900,11
1376,01:50:14.969113,10
1377,01:50:15.092119400,11
1378,01:50:15.194109900,11
1379,01:50:15.314590100,10
1380,01:50:15.422583500,9
1381,01:50:15.537595600,11
1382,01:50:15.643580100,9
1383,01:50:15.759594200,11
1384,01:50:15.863579800,9
1385,01:50:15.977600300,11
1386,01:50:16.083613,9
1387,01:50:16.198639400,10
1388,01:50:16.310612200,9
1389,01:50:16.425627300,10
1390,01:50:16.530683900,10
1391,01:50:16.649685,11
1392,01:50:16.757651200,9
1393,01:50:16.886654,11
1394,01:50:16.994652700,9
1395,01:50:17.122668900,10
1396,01:50:17.231028400,10
1397,01:50:17.355029,10
1398,01:50:17.458053200,9
1399,01:50:17.572031600,10
1400,01:50:17.680025800,10
1401,01:50:17.797036100,10
1402,01:50:17.904022300,10
1403,01:50:18.019026800,11
1404,01:50:18.124022400,9
1405,01:50:18.235065900,10
1406,01:50:18.344029,9
1407,01:50:18.456023900,10
1408,01:50:18.564077100,9
1409,01:50:18.682079500,11
1410,01:50:18.799154100,10
1411,01:50:18.925154800,9
1412,01:50:19.029162800,9
1413,01:50:19.143161,11
1414,01:50:19.257155600,11
1415,01:50:19.403157,12
1416,01:50:19.517230200,10
1417,01:50:19.641230800,10
1418,01:50:19.748235200,11
1419,01:50:19.870225700,10
1420,01:50:19.974230500,11
1421,01:50:20.091223600,10
1422,01:50:20.200268500,12
1423,01:50:20.321269100,10
1424,01:50:20.427263300,12
1425,01:50:20.545299300,10
1426,01:50:20.653327800,10
1427,01:50:20.771298900,9
1428,01:50:20.874314400,12
1429,01:50:20.994298,10
1430,01:50:21.097298,11
1431,01:50:21.215304400,9
1432,01:50:21.320309600,11
1433,01:50:21.437307100,9
1434,01:50:21.543340900,10
1435,01:50:21.658333300,10
1436,01:50:21.767352700,12
1437,01:50:21.884339,9
1438,01:50:21.989343800,10
1439,01:50:22.106333100,9
1440,01:50:22.209341300,11
1441,01:50:22.328340400,10
1442,01:50:22.431333100,10
1443,01:50:22.548339500,10
1444,01:50:22.651397400,11
1445,01:50:22.770391900,9
1446,01:50:22.881475,11
1447,01:50:22.994452100,10
1448,01:50:23.102457500,11
1449,01:50:23.219446400,9
1450,01:50:23.321454700,10
1451,01:50:23.436452900,10
1452,01:50:23.547447400,50
1453,01:50:23.726457400,12
1454,01:50:23.874463500,13
1455,01:50:24.010583900,14
1456,01:50:24.149576200,11
1457,01:50:24.262683800,10
1458,01:50:24.383667600,8
1459,01:50:24.494676900,12
1460,01:50:24.612719400,9
1461,01:50:24.720778800,12
1462,01:50:24.833771400,10
1463,01:50:24.945776100,10
1464,01:50:25.056772,9
1465,01:50:25.167770100,10
1466,01:50:25.277798100,9
1467,01:50:25.387821100,11
1468,01:50:25.502817500,9
1469,01:50:25.612890500,10
1470,01:50:25.725886700,10
1471,01:50:25.839897600,12
1472,01:50:25.955886100,8
1473,01:50:26.065967900,11
1474,01:50:26.178891600,9
1475,01:50:26.284898800,11
1476,01:50:26.396885800,10
1477,01:50:26.510890500,13
1478,01:50:26.630886200,10
1479,01:50:26.757314600,12
1480,01:50:26.869327500,10
1481,01:50:26.989372300,9
1482,01:50:27.092371900,11
1483,01:50:27.212366,10
1484,01:50:27.316374600,9
1485,01:50:27.429370600,11
1486,01:50:27.539365600,9
1487,01:50:27.654368,10
1488,01:50:27.762428300,10
1489,01:50:27.876430,11
1490,01:50:27.978423100,10
1491,01:50:28.094422100,11
1492,01:50:28.204428800,9
1493,01:50:28.316494200,11
1494,01:50:28.422488700,8
1495,01:50:28.536488900,11
1496,01:50:28.645482900,8
1497,01:50:28.762587600,9
1498,01:50:28.868587700,11
1499,01:50:28.994588200,11
1500,01:50:29.099593100,8
1501,01:50:29.215597800,10
1502,01:50:29.323592,8
1503,01:50:29.435596500,11
1504,01:50:29.546589400,8
1505,01:50:29.662697600,10
1506,01:50:29.769715900,9
1507,01:50:29.881717600,10
1508,01:50:29.986709,9
1509,01:50:30.097714900,11
1510,01:50:30.204709,10
1511,01:50:30.326033700,11
1512,01:50:30.429034600,10
1513,01:50:30.551041400,10
1514,01:50:30.668029400,11
1515,01:50:30.791144700,9
1516,01:50:30.895143300,9
1517,01:50:31.011155100,10
1518,01:50:31.119223400,10
1519,01:50:31.236227400,9
1520,01:50:31.338217700,9
1521,01:50:31.447236400,12
1522,01:50:31.554224700,9
1523,01:50:31.664227,12
1524,01:50:31.772341400,9
1525,01:50:31.890339300,10
1526,01:50:31.992338900,9
1527,01:50:32.111332900,10
1528,01:50:32.217331500,9
1529,01:50:32.339327600,9
1530,01:50:32.446393200,8
1531,01:50:32.559391500,10
1532,01:50:32.666390100,8
1533,01:50:32.781605100,11
1534,01:50:32.895603100,10
1535,01:50:33.014597300,11
1536,01:50:33.121600400,9
1537,01:50:33.279597900,11
1538,01:50:33.398596300,10
1539,01:50:33.514595200,9
1540,01:50:33.616604900,11
1541,01:50:33.736595500,9
1542,01:50:33.842683800,10
1543,01:50:33.961680700,10
1544,01:50:34.066686700,11
1545,01:50:34.183680900,9
1546,01:50:34.286676,10
1547,01:50:34.403675200,10
1548,01:50:34.513685,9
1549,01:50:34.623674400,8
1550,01:50:34.724688900,12
1551,01:50:34.843800400,8
1552,01:50:34.949803,10
1553,01:50:35.062812800,9
1554,01:50:35.166915600,11
1555,01:50:35.283910700,9
1556,01:50:35.391911400,10
1557,01:50:35.512904800,10
1558,01:50:35.618919,12
1559,01:50:35.736904300,9
1560,01:50:35.837987700,11
1561,01:50:35.954974300,9
1562,01:50:36.062989200,10
1563,01:50:36.175980800,10
1564,01:50:36.278990500,10
1565,01:50:36.395976700,9
1566,01:50:36.503023900,11
1567,01:50:36.620018900,10
1568,01:50:36.725023700,11
1569,01:50:36.839024400,9
1570,01:50:36.946141400,10
