Total Objects,CPU Usage
1001,6.15019585175686
1002,6.15019585175686
1003,6.15019585175686
1004,6.186735678300832
1005,6.186735678300832
1006,6.186735678300832
1007,6.186735678300832
1008,6.186735678300832
1009,6.186735678300832
1010,6.186735678300832
1011,6.186735678300832
1012,6.186735678300832
1013,5.700589636156568
1014,5.700589636156568
1015,5.700589636156568
1016,5.700589636156568
1017,5.700589636156568
1018,5.700589636156568
1019,5.700589636156568
1020,5.700589636156568
1021,6.219954828622256
1022,6.219954828622256
1023,6.219954828622256
1024,6.219954828622256
1025,6.219954828622256
1026,6.219954828622256
1027,6.219954828622256
1028,6.219954828622256
1029,7.853479070694343
1030,7.853479070694343
1031,7.853479070694343
1032,7.853479070694343
1033,7.853479070694343
1034,7.853479070694343
1035,7.853479070694343
1036,7.853479070694343
1037,7.853479070694343
1038,6.236138311760619
1039,6.236138311760619
1040,6.236138311760619
1041,6.236138311760619
1042,6.236138311760619
1043,6.236138311760619
1044,6.236138311760619
1045,6.236138311760619
1046,6.813575345715363
1047,6.813575345715363
1048,6.813575345715363
1049,6.813575345715363
1050,6.813575345715363
1051,6.813575345715363
1052,6.813575345715363
1053,6.813575345715363
1054,6.014716102668109
1055,6.014716102668109
1056,6.014716102668109
1057,6.014716102668109
1058,6.014716102668109
1059,6.014716102668109
1060,6.014716102668109
1061,6.014716102668109
1062,6.014716102668109
1063,6.973889756750726
1064,6.973889756750726
1065,6.973889756750726
1066,6.973889756750726
1067,6.973889756750726
1068,6.973889756750726
1069,6.973889756750726
1070,6.973889756750726
1071,7.224947001850386
1072,7.224947001850386
1073,7.224947001850386
1074,7.224947001850386
1075,7.224947001850386
1076,7.224947001850386
1077,7.224947001850386
1078,7.224947001850386
1079,6.686377935611822
1080,6.686377935611822
1081,6.686377935611822
1082,6.686377935611822
1083,6.686377935611822
1084,6.686377935611822
1085,6.686377935611822
1086,6.686377935611822
1087,6.686377935611822
1088,5.831732213069263
1089,5.831732213069263
1090,5.831732213069263
1091,5.831732213069263
1092,5.831732213069263
1093,5.831732213069263
1094,5.831732213069263
1095,5.831732213069263
1096,8.578141214246557
1097,8.578141214246557
1098,8.578141214246557
1099,8.578141214246557
1100,8.578141214246557
1101,8.578141214246557
1102,8.578141214246557
1103,8.578141214246557
1104,7.192185368084843
1105,7.192185368084843
1106,7.192185368084843
1107,7.192185368084843
1108,7.192185368084843
1109,7.192185368084843
1110,7.192185368084843
1111,7.192185368084843
1112,6.367397207332752
1113,6.367397207332752
1114,6.367397207332752
1115,6.367397207332752
1116,6.367397207332752
1117,6.367397207332752
1118,6.367397207332752
1119,6.367397207332752
1120,6.367397207332752
1121,6.278011039412894
1122,6.278011039412894
1123,6.278011039412894
1124,6.278011039412894
1125,6.278011039412894
1126,6.278011039412894
1127,6.278011039412894
1128,6.278011039412894
1129,6.278011039412894
1130,5.962413707178898
1131,5.962413707178898
1132,5.962413707178898
1133,5.962413707178898
1134,5.962413707178898
1135,5.962413707178898
1136,5.962413707178898
1137,5.962413707178898
1138,7.833674613545647
1139,7.833674613545647
1140,7.833674613545647
1141,7.833674613545647
1142,7.833674613545647
1143,7.833674613545647
1144,7.833674613545647
1145,7.833674613545647
1146,7.833674613545647
1147,6.256090778318965
1148,6.256090778318965
1149,6.256090778318965
1150,6.256090778318965
1151,6.256090778318965
1152,6.256090778318965
1153,6.256090778318965
1154,6.256090778318965
1155,10.414327906171167
1156,10.414327906171167
1157,10.414327906171167
1158,10.414327906171167
1159,10.414327906171167
1160,10.414327906171167
1161,10.414327906171167
1162,10.414327906171167
1163,6.317522910079494
1164,6.317522910079494
1165,6.317522910079494
1166,6.317522910079494
1167,6.317522910079494
1168,6.317522910079494
1169,6.317522910079494
1170,6.317522910079494
1171,6.317522910079494
1172,8.341583918154198
1173,8.341583918154198
1174,8.341583918154198
1175,8.341583918154198
1176,8.341583918154198
1177,8.341583918154198
1178,8.341583918154198
1179,8.341583918154198
1180,8.632200221791399
1181,8.632200221791399
1182,8.632200221791399
1183,8.632200221791399
1184,8.632200221791399
1185,8.632200221791399
1186,8.632200221791399
1187,8.632200221791399
1188,8.632200221791399
1189,5.979796897394339
1190,5.979796897394339
1191,5.979796897394339
1192,5.979796897394339
1193,5.979796897394339
1194,5.979796897394339
1195,5.979796897394339
1196,5.979796897394339
1197,5.981554620586857
1198,5.981554620586857
1199,5.981554620586857
1200,5.981554620586857
1201,5.981554620586857
1202,5.981554620586857
1203,5.981554620586857
1204,5.981554620586857
1205,5.981554620586857
1206,6.126084022820006
1207,6.126084022820006
1208,6.126084022820006
1209,6.126084022820006
1210,6.126084022820006
1211,6.126084022820006
1212,6.126084022820006
1213,6.126084022820006
1214,6.126084022820006
1215,6.620912764512048
1216,6.620912764512048
1217,6.620912764512048
1218,6.620912764512048
1219,6.620912764512048
1220,6.620912764512048
1221,6.620912764512048
1222,6.620912764512048
1223,6.620912764512048
1224,6.196032481978543
1225,6.196032481978543
1226,6.196032481978543
1227,6.196032481978543
1228,6.196032481978543
1229,6.196032481978543
1230,6.196032481978543
1231,6.196032481978543
1232,6.0663179585335625
1233,6.0663179585335625
1234,6.0663179585335625
1235,6.0663179585335625
1236,6.0663179585335625
1237,6.0663179585335625
1238,6.0663179585335625
1239,6.0663179585335625
1240,6.0663179585335625
1241,7.1117979934205735
1242,7.1117979934205735
1243,7.1117979934205735
1244,7.1117979934205735
1245,7.1117979934205735
1246,7.1117979934205735
1247,7.1117979934205735
1248,7.1117979934205735
1249,7.1117979934205735
1250,6.380076220643915
1251,6.380076220643915
1252,6.380076220643915
1253,6.380076220643915
1254,6.380076220643915
1255,6.380076220643915
1256,6.380076220643915
1257,6.380076220643915
1258,6.054849769973835
1259,6.054849769973835
1260,6.054849769973835
1261,6.054849769973835
1262,6.054849769973835
1263,6.054849769973835
1264,6.054849769973835
1265,6.054849769973835
1266,6.054849769973835
1267,6.612691667856641
1268,6.612691667856641
1269,6.612691667856641
1270,6.612691667856641
1271,6.612691667856641
1272,6.612691667856641
1273,6.612691667856641
1274,6.612691667856641
1275,6.612691667856641
1276,5.827966920671119
1277,5.827966920671119
1278,5.827966920671119
1279,5.827966920671119
1280,5.827966920671119
1281,5.827966920671119
1282,5.827966920671119
1283,5.827966920671119
1284,5.846373833868244
1285,5.846373833868244
1286,5.846373833868244
1287,5.846373833868244
1288,5.846373833868244
1289,5.846373833868244
1290,5.846373833868244
1291,5.846373833868244
1292,5.846373833868244
1293,8.167141022136883
1294,8.167141022136883
1295,8.167141022136883
1296,8.167141022136883
1297,8.167141022136883
1298,8.167141022136883
1299,8.167141022136883
1300,8.167141022136883
1301,6.150201903748258
1302,6.150201903748258
1303,6.150201903748258
1304,6.150201903748258
1305,6.150201903748258
1306,6.150201903748258
1307,6.150201903748258
1308,6.150201903748258
1309,6.150201903748258
1310,6.791285364667757
1311,6.791285364667757
1312,6.791285364667757
1313,6.791285364667757
1314,6.791285364667757
1315,6.791285364667757
1316,6.791285364667757
1317,6.791285364667757
1318,6.791285364667757
1319,6.560417337630134
1320,6.560417337630134
1321,6.560417337630134
1322,6.560417337630134
1323,6.560417337630134
1324,6.560417337630134
1325,6.560417337630134
1326,6.560417337630134
1327,5.792137550459249
1328,5.792137550459249
