Total Objects, Sample Time,Memory Usage (MB),
1,01:46:39.512344600,48.56651306152344
2,01:46:44.211336700,20.81243133544922
3,01:46:44.486333800,23.31438446044922
4,01:46:44.737333400,25.32807159423828
5,01:46:45.000343400,27.81243133544922
6,01:46:45.277334,30.31438446044922
7,01:46:45.577336400,32.31438446044922
8,01:46:45.863333200,34.81243133544922
9,01:46:46.173338200,37.31438446044922
10,01:46:46.411332500,39.31438446044922
11,01:46:46.651335800,42.31462860107422
12,01:46:46.889344400,44.81243133544922
13,01:46:47.228348100,46.81243133544922
14,01:46:47.570347,49.31462860107422
15,01:46:47.865333600,51.31438446044922
16,01:46:48.145340800,53.81243133544922
17,01:46:48.429333400,56.31438446044922
18,01:46:48.679341900,58.31438446044922
19,01:46:48.911344600,60.81243133544922
20,01:46:49.189334500,62.81243133544922
21,01:46:49.469352800,29.001953125
22,01:46:49.766338800,31.5
23,01:46:50.054345800,34.001953125
24,01:46:50.329336900,36.001953125
25,01:46:50.575351700,38.001953125
26,01:46:50.863344700,40.5
27,01:46:51.150344300,43.001953125
28,01:46:51.439344600,45.001953125
29,01:46:51.773351100,29.507827758789062
30,01:46:52.268348,31.501953125
31,01:46:52.762342300,34.0
32,01:46:53.184473400,36.0
33,01:46:53.783477400,39.51564025878906
34,01:46:54.135467400,41.501953125
35,01:46:54.445472200,44.0
36,01:46:54.768476900,46.0
37,01:46:55.085465,48.0
38,01:46:55.393465400,50.501953125
39,01:46:55.712466,52.501953125
40,01:46:56.110470400,54.50782775878906
41,01:46:56.517469200,57.0
42,01:46:56.855478200,59.0
43,01:46:57.320473500,61.501953125
44,01:46:57.762477600,63.501953125
45,01:46:58.076461200,66.0
46,01:46:58.348465400,68.0
47,01:46:58.643469200,70.0
48,01:46:58.910472500,72.501953125
49,01:46:59.226466400,34.37849426269531
50,01:46:59.632479200,36.87629699707031
51,01:47:00.129468200,38.87629699707031
52,01:47:00.440460700,40.87629699707031
53,01:47:00.725503200,43.37825012207031
54,01:47:00.960461,45.37825012207031
55,01:47:01.218465500,47.37825012207031
56,01:47:01.460474100,49.87629699707031
57,01:47:01.678479200,51.87629699707031
58,01:47:01.903487300,53.87629699707031
59,01:47:02.123477100,55.87629699707031
60,01:47:02.348460600,58.37825012207031
61,01:47:02.580460800,60.37825012207031
62,01:47:02.806460400,62.37825012207031
63,01:47:03.050459600,64.87629699707031
64,01:47:03.277460900,67.37825012207031
65,01:47:03.534466500,69.37849426269531
66,01:47:03.769460900,71.87629699707031
67,01:47:03.994471600,73.87629699707031
68,01:47:04.198462100,75.87629699707031
69,01:47:04.375493700,40.90559387207031
70,01:47:04.603495400,42.90559387207031
71,01:47:04.780505100,44.90559387207031
72,01:47:04.940556,47.40364074707031
73,01:47:05.088558200,49.40364074707031
74,01:47:05.265670700,51.40364074707031
75,01:47:05.460655300,53.90559387207031
76,01:47:05.655118400,55.90559387207031
77,01:47:05.845121,57.90559387207031
78,01:47:06.026164300,60.40364074707031
79,01:47:06.209163200,62.40364074707031
80,01:47:06.401290300,64.40364074707031
81,01:47:06.618293800,66.40364074707031
82,01:47:06.807306300,68.90559387207031
83,01:47:06.979299500,70.90559387207031
84,01:47:07.162291300,72.90559387207031
85,01:47:07.327292400,75.40364074707031
86,01:47:07.482290900,77.40364074707031
87,01:47:07.664366400,43.0
88,01:47:07.873364500,45.501953125
89,01:47:08.082374900,47.501953125
90,01:47:08.297369100,49.501953125
91,01:47:08.496357200,51.51564025878906
92,01:47:08.662417100,54.0
93,01:47:08.816441100,56.0
94,01:47:08.989424900,58.0
95,01:47:09.190477600,60.501953125
96,01:47:09.386470300,62.501953125
97,01:47:09.588481200,64.501953125
98,01:47:09.797479,66.501953125
99,01:47:09.988484500,69.0
100,01:47:10.169481800,71.0
101,01:47:10.358486300,73.0
102,01:47:10.577471900,75.501953125
103,01:47:10.800474500,77.501953125
104,01:47:10.986475900,79.501953125
105,01:47:11.142477200,48.5
106,01:47:11.332484100,50.5
107,01:47:11.482612100,52.5
108,01:47:11.643613,54.5
109,01:47:11.814630900,57.001953125
110,01:47:11.975668900,59.001953125
111,01:47:12.120772200,61.001953125
112,01:47:12.289763300,63.001953125
113,01:47:12.467758900,65.5
114,01:47:12.660763500,67.5
115,01:47:12.862904100,69.5
116,01:47:13.061908900,71.5
117,01:47:13.232923800,74.001953125
118,01:47:13.410101700,76.001953125
119,01:47:13.576100100,78.001953125
120,01:47:13.727103600,80.5
121,01:47:13.879216900,51.39897155761719
122,01:47:14.089214100,53.39897155761719
123,01:47:14.249212300,55.39897155761719
124,01:47:14.402215400,57.90092468261719
125,01:47:14.578537100,59.90679931640625
126,01:47:14.742598,61.90092468261719
127,01:47:14.933603600,63.90092468261719
128,01:47:15.219609800,66.39897155761719
129,01:47:15.511619600,68.39897155761719
130,01:47:15.872616900,70.39897155761719
131,01:47:16.473615700,72.90092468261719
132,01:47:17.428625400,74.90092468261719
133,01:47:18.281749800,76.90092468261719
134,01:47:18.704748400,78.90092468261719
135,01:47:19.052756200,81.39897155761719
136,01:47:19.360750100,54.0
137,01:47:19.965750900,55.0
138,01:47:20.371748200,57.501953125
139,01:47:20.691757400,59.501953125
140,01:47:21.016753700,61.501953125
141,01:47:21.345757200,63.501953125
142,01:47:21.670743400,65.501953125
143,01:47:21.999751100,68.0
144,01:47:22.322743100,70.0
145,01:47:22.622750700,72.0
146,01:47:22.948757500,74.0
147,01:47:23.286750300,76.501953125
148,01:47:23.580738700,78.50782775878906
149,01:47:23.802875800,80.501953125
150,01:47:24.043874100,82.50782775878906
151,01:47:24.257643400,57.69023132324219
152,01:47:24.511653800,59.69023132324219
153,01:47:24.720646800,61.69023132324219
154,01:47:24.935651300,63.69023132324219
155,01:47:25.160642500,66.19218444824219
156,01:47:25.369648600,68.19805908203125
157,01:47:25.584770500,70.19218444824219
158,01:47:25.800766600,72.19805908203125
159,01:47:26.013779900,74.69023132324219
160,01:47:26.226769900,76.69023132324219
161,01:47:26.452768800,78.69023132324219
162,01:47:26.691296600,80.69023132324219
163,01:47:26.910313700,83.19218444824219
164,01:47:27.129466700,58.297149658203125
165,01:47:27.380460,60.27483367919922
166,01:47:27.584528900,62.27483367919922
167,01:47:27.794545100,64.77288055419922
168,01:47:27.997533100,66.77288055419922
169,01:47:28.163546700,68.77288055419922
170,01:47:28.334523400,70.77288055419922
171,01:47:28.500589,73.27483367919922
172,01:47:28.680597800,75.27483367919922
173,01:47:28.866635200,77.27483367919922
174,01:47:29.043631500,79.27483367919922
175,01:47:29.236818,81.77288055419922
176,01:47:29.474811,83.77288055419922
177,01:47:29.680814400,61.0
178,01:47:29.960812400,63.0
179,01:47:30.162809900,65.501953125
180,01:47:30.351818100,67.501953125
181,01:47:30.573820500,69.501953125
182,01:47:30.790809800,71.501953125
183,01:47:31.208949200,73.501953125
184,01:47:31.532958400,76.0
185,01:47:31.920087800,78.0
186,01:47:32.306091300,80.0
187,01:47:32.589082700,82.0
188,01:47:32.800082900,84.501953125
189,01:47:33.028093700,63.518165588378906
190,01:47:33.270091200,65.501953125
191,01:47:33.479085300,67.51564025878906
192,01:47:33.689078400,70.0
193,01:47:33.916081200,72.0
194,01:47:34.214081400,74.0
195,01:47:34.468084600,76.0
196,01:47:34.763085700,78.501953125
197,01:47:35.033086,80.501953125
198,01:47:35.254092400,82.501953125
199,01:47:35.458092600,84.501953125
200,01:47:35.683100200,87.0
201,01:47:35.897085200,89.0
202,01:47:36.116082400,91.0
203,01:47:36.318244700,66.85375213623047
204,01:47:36.544785900,68.85375213623047
205,01:47:36.773795700,71.35570526123047
206,01:47:36.983783600,73.36157989501953
207,01:47:37.214781100,75.35570526123047
208,01:47:37.420774900,77.36939239501953
209,01:47:37.628793800,79.85375213623047
210,01:47:37.858779800,81.85375213623047
211,01:47:38.093963500,83.85375213623047
212,01:47:38.323973800,85.85375213623047
213,01:47:38.527973100,88.35570526123047
214,01:47:38.743968,90.35570526123047
215,01:47:38.970959100,68.50447845458984
