Total Objects,Memory Usage (MB)
1223,315.55723571777344
1224,319.24166107177734
1225,321.39664459228516
1226,323.23402404785156
1227,325.3966293334961
1228,327.2339859008789
1229,329.39652252197266
1230,331.23384857177734
1231,333.4102325439453
1232,335.24756622314453
1233,337.3967056274414
1234,339.2340393066406
1235,341.4102020263672
1236,343.24754333496094
1237,345.3965148925781
1238,347.23384857177734
1239,349.39654541015625
1240,351.23387908935547
1241,353.39654541015625
1242,355.2416763305664
1243,357.39652252197266
1244,359.23388671875
1245,361.3965377807617
1246,363.23400115966797
1247,365.3965530395508
1248,367.23388671875
1249,369.39654541015625
1250,371.55723571777344
1251,375.2401885986328
1252,375.55723571777344
1253,379.24168395996094
1254,381.3965148925781
1255,383.2338638305664
1256,385.4102325439453
1257,387.24756622314453
1258,389.3965530395508
1259,391.23389434814453
1260,393.3965377807617
1261,395.23389434814453
1262,397.3965072631836
1263,399.23388671875
1264,401.41019439697266
1265,403.2475280761719
1266,405.3965148925781
1267,407.23384857177734
1268,409.4023895263672
1269,411.24166107177734
1270,413.3967514038086
1271,415.23419189453125
1272,417.3967514038086
1273,419.2341079711914
1274,421.3965301513672
1275,423.2338638305664
1276,425.4102325439453
1277,427.24756622314453
1278,429.39654541015625
1279,431.55723571777344
1280,435.2339096069336
1281,435.55723571777344
1282,439.2338333129883
1283,318.0120544433594
1284,320.0
1285,322.001953125
1286,324.0
1287,326.001953125
1288,328.0
1289,330.001953125
1290,332.0
1291,334.001953125
1292,336.0
1293,338.00782775878906
1294,340.0
1295,342.00782775878906
1296,344.0
1297,346.00782775878906
1298,348.0
1299,350.001953125
1300,352.0
1301,354.001953125
1302,356.0
1303,358.001953125
1304,360.0
1305,362.01564025878906
1306,364.0
1307,366.001953125
1308,368.0
1309,370.001953125
1310,372.0
1311,376.0
1312,378.001953125
1313,380.0
1314,382.00782775878906
1315,384.0
1316,386.00196838378906
1317,388.0
1318,390.001953125
1319,392.0
1320,394.001953125
1321,396.0
1322,398.01564025878906
1323,400.0
1324,402.001953125
1325,404.0
1326,406.001953125
1327,408.0
1328,410.001953125
1329,412.0
1330,414.001953125
1331,416.0
1332,418.001953125
1333,420.0
1334,422.001953125
1335,424.0
1336,426.001953125
1337,428.0
1338,430.01564025878906
1339,432.0
1340,436.0
1341,438.001953125
1342,440.0
1343,442.01564025878906
1344,444.0
1345,333.856689453125
1346,335.84716033935547
1347,337.84911346435547
1348,339.84716033935547
1349,341.84911346435547
1350,343.84716033935547
1351,345.86280059814453
1352,347.84716033935547
1353,349.84911346435547
1354,351.84716033935547
1355,353.84911346435547
1356,355.84716033935547
1357,357.84911346435547
1358,359.84716033935547
1359,361.84911346435547
1360,363.84716033935547
1361,365.84911346435547
1362,367.84716033935547
1363,369.84911346435547
1364,371.84716033935547
1365,373.84911346435547
1366,375.84716033935547
1367,377.86280059814453
1368,379.84716033935547
1369,383.84716033935547
1370,385.84911346435547
1371,387.84716033935547
1372,389.86280059814453
1373,391.84716033935547
1374,393.84935760498047
1375,395.84716033935547
1376,397.84911346435547
1377,399.84716033935547
1378,401.84911346435547
1379,403.84716033935547
1380,405.84911346435547
1381,407.84716033935547
1382,409.84911346435547
1383,411.84716033935547
1384,413.84911346435547
1385,415.84716033935547
1386,417.84911346435547
1387,419.84716033935547
1388,421.84912872314453
1389,423.84716033935547
1390,425.84911346435547
1391,427.84716033935547
1392,429.84911346435547
1393,431.84716033935547
1394,433.84911346435547
1395,435.84716033935547
1396,437.84911346435547
1397,439.84716033935547
1398,441.85498809814453
1399,445.84911346435547
1400,447.84716033935547
1401,348.3943862915039
1402,350.3848571777344
1403,352.3868103027344
1404,354.3848571777344
1405,356.3868103027344
1406,358.3848571777344
1407,360.3868103027344
1408,362.3848571777344
1409,364.40049743652344
1410,366.3848571777344
1411,368.3868103027344
1412,370.3848571777344
1413,372.3868103027344
1414,374.3848571777344
1415,376.39268493652344
1416,378.3848571777344
1417,380.3868103027344
1418,382.3848571777344
1419,384.40049743652344
1420,386.3848571777344
1421,388.3870544433594
1422,390.3848571777344
1423,392.3868103027344
1424,394.3848571777344
1425,396.3868103027344
1426,398.3848571777344
1427,400.40049743652344
1428,402.3848571777344
1429,406.3848571777344
1430,408.38682556152344
1431,410.3848571777344
1432,412.3868103027344
1433,414.3848571777344
1434,416.3868103027344
1435,418.3848571777344
1436,420.3868103027344
1437,422.3848571777344
1438,424.3868103027344
1439,426.3848571777344
1440,428.39268493652344
1441,430.3848571777344
1442,432.39268493652344
1443,434.3848571777344
1444,436.39268493652344
1445,438.3848571777344
1446,440.3868103027344
1447,442.3848571777344
1448,357.4606018066406
1449,359.45325469970703
1450,361.4527893066406
1451,363.4503707885742
1452,365.46653747558594
1453,367.45325469970703
1454,369.45281982421875
1455,371.4505157470703
1456,373.4527893066406
1457,375.4503707885742
1458,377.4586639404297
1459,381.4527893066406
1460,383.4505615234375
1461,385.4528503417969
1462,387.45043182373047
1463,389.4527893066406
1464,391.4503936767578
1465,393.4527893066406
1466,395.45042419433594
1467,397.4527893066406
1468,399.45042419433594
1469,401.4529037475586
1470,403.4529037475586
1471,405.4586639404297
1472,407.45325469970703
1473,409.4586639404297
1474,411.45325469970703
1475,413.4586639404297
1476,415.45325469970703
1477,417.4528274536133
1478,419.4504165649414
1479,421.45279693603516
1480,423.45279693603516
1481,425.4530258178711
1482,427.45066833496094
1483,429.4528503417969
1484,431.4528503417969
1485,433.45284271240234
1486,435.4525909423828
1487,437.4528579711914
1488,439.4504623413086
1489,441.4527893066406
1490,443.4527893066406
1491,447.4503707885742
1492,449.4529037475586
1493,451.45054626464844
1494,453.4529037475586
1495,455.4504852294922
1496,457.45279693603516
1497,459.45043182373047
1498,461.45279693603516
1499,463.45037841796875
1500,465.4528045654297
1501,467.45047760009766
1502,469.4664764404297
1503,471.45325469970703
1504,473.4527816772461
1505,475.4527816772461
1506,477.45281982421875
1507,479.45281982421875
1508,481.4527893066406
1509,483.4506301879883
1510,485.4527893066406
1511,487.4503860473633
1512,489.46646881103516
1513,491.45325469970703
1514,493.45287322998047
1515,495.45045471191406
1516,497.4610824584961
1517,499.45325469970703
1518,501.45301818847656
1519,503.4508361816406
1520,505.45279693603516
1521,507.45037841796875
