Total Objects, Sample Time,Time (ms)
3472,14:59:40.138964200,8
3473,14:59:40.181973900,9
3474,14:59:40.241986900,8
3475,14:59:40.297999900,8
3476,14:59:40.343010200,8
3477,14:59:40.388020100,9
3478,14:59:40.435031,15
3479,14:59:40.502045800,8
3480,14:59:40.549056600,8
3481,14:59:40.591065800,8
3482,14:59:40.635075800,9
3483,14:59:40.694089100,9
3484,14:59:40.750101900,8
3485,14:59:40.795111800,8
3486,14:59:40.840121900,9
3487,14:59:40.886132200,8
3488,14:59:40.946145800,8
3489,14:59:40.996157,8
3490,14:59:41.039166600,8
3491,14:59:41.082176800,9
3492,14:59:41.143190400,9
3493,14:59:41.202203300,8
3494,14:59:41.247572300,8
3495,14:59:41.291582300,9
3496,14:59:41.344594100,9
3497,14:59:41.402607100,8
3498,14:59:41.450617900,7
3499,14:59:41.493627500,8
3500,14:59:41.545639300,8
3501,14:59:41.604652900,8
3502,14:59:41.652663400,9
3503,14:59:41.696673200,8
3504,14:59:41.749685500,9
3505,14:59:41.806698400,9
3506,14:59:41.857709500,8
3507,14:59:41.901719600,9
3508,14:59:41.955731700,9
3509,14:59:42.013744600,9
3510,14:59:42.061755300,7
3511,14:59:42.106765400,8
3512,14:59:42.157776900,9
3513,14:59:42.219790500,9
3514,14:59:42.266861600,8
3515,14:59:42.311871700,8
3516,14:59:42.363883600,9
3517,14:59:42.421896600,9
3518,14:59:42.470907400,8
3519,14:59:42.513917100,8
3520,14:59:42.564928500,9
3521,14:59:42.623941800,8
3522,14:59:42.673953500,7
3523,14:59:42.715962600,8
3524,14:59:42.767974600,9
3525,14:59:42.825987300,8
3526,14:59:42.874998300,9
3527,14:59:42.920008300,8
3528,14:59:42.974029300,8
3529,14:59:43.033042700,8
3530,14:59:43.080052800,8
3531,14:59:43.126063300,8
3532,14:59:43.177075100,9
3533,14:59:43.237088400,25
3534,14:59:43.300102400,8
3535,14:59:43.343112,8
3536,14:59:43.397282600,8
3537,14:59:43.455549600,9
3538,14:59:43.502750300,9
3539,14:59:43.544759800,8
3540,14:59:43.600771600,8
3541,14:59:43.659785700,7
3542,14:59:43.707796400,8
3543,14:59:43.749805900,8
3544,14:59:43.793815600,7
3545,14:59:43.848828300,8
3546,14:59:43.907841400,8
3547,14:59:43.952851500,7
3548,14:59:43.996861300,8
3549,14:59:44.043871700,9
3550,14:59:44.101885300,8
3551,14:59:44.153896800,8
3552,14:59:44.197906400,7
3553,14:59:44.239916,9
3554,14:59:44.298294600,9
3555,14:59:44.354307,8
3556,14:59:44.397316600,8
3557,14:59:44.442326800,7
3558,14:59:44.486336500,8
3559,14:59:44.540348800,8
3560,14:59:44.594361,8
