Total Objects, Sample Time,Time (ms)
4084,01:55:28.725064100,26
4085,01:55:28.822060900,24
4086,01:55:28.918067700,23
4087,01:55:29.004055500,24
4088,01:55:29.103367200,43
4089,01:55:29.241363700,29
4090,01:55:29.350376200,25
4091,01:55:29.446369800,22
4092,01:55:29.531376500,29
4093,01:55:29.634509600,26
4094,01:55:29.723454700,26
4095,01:55:29.823449900,27
4096,01:55:29.914454900,25
4097,01:55:30.005460700,26
4098,01:55:30.101448600,23
4099,01:55:30.191494100,23
4100,01:55:30.284489500,28
4101,01:55:30.378489100,24
4102,01:55:30.475502300,28
4103,01:55:30.578498300,24
4104,01:55:30.666494400,24
4105,01:55:30.763500100,25
4106,01:55:30.855639100,22
4107,01:55:30.943652700,26
4108,01:55:31.038634700,23
4109,01:55:31.127642500,24
4110,01:55:31.223637100,29
4111,01:55:31.319633500,23
4112,01:55:31.410649400,27
4113,01:55:31.510645700,23
4114,01:55:31.595021100,21
4115,01:55:31.686026500,27
4116,01:55:31.781022400,21
4117,01:55:31.868017900,27
4118,01:55:31.970020200,26
4119,01:55:32.066055800,27
4120,01:55:32.166053200,25
4121,01:55:32.262056,22
4122,01:55:32.347060600,28
4123,01:55:32.453056900,24
4124,01:55:32.540055400,26
4125,01:55:32.641052100,23
4126,01:55:32.731056700,20
4127,01:55:32.810058900,24
4128,01:55:32.903051600,21
4129,01:55:32.991056,20
4130,01:55:33.082066,26
4131,01:55:33.177050100,22
4132,01:55:33.266063700,26
4133,01:55:33.365057300,20
4134,01:55:33.448060600,21
4135,01:55:33.543065200,28
4136,01:55:33.638055800,23
4137,01:55:33.728058900,23
4138,01:55:33.826056400,23
4139,01:55:33.911055800,26
4140,01:55:34.011057100,26
4141,01:55:34.101049600,22
4142,01:55:34.188063200,27
4143,01:55:34.288055600,24
4144,01:55:34.378056600,23
4145,01:55:34.469736300,29
4146,01:55:34.569736100,21
4147,01:55:34.655740,25
4148,01:55:34.754742900,21
4149,01:55:34.838735500,24
4150,01:55:34.946736700,25
4151,01:55:35.042944100,22
4152,01:55:35.130950700,23
4153,01:55:35.224947600,21
4154,01:55:35.309944600,23
4155,01:55:35.405951600,25
4156,01:55:35.499945400,20
4157,01:55:35.584947,26
4158,01:55:35.685944,22
4159,01:55:35.772944100,21
4160,01:55:35.859952400,26
4161,01:55:35.949945300,24
4162,01:55:36.036945500,25
4163,01:55:36.142945700,24
4164,01:55:36.230975400,27
4165,01:55:36.332984100,23
4166,01:55:36.424981,23
4167,01:55:36.514978400,27
4168,01:55:36.621976600,24
4169,01:55:36.711975200,25
4170,01:55:36.809238200,30
4171,01:55:36.908238400,26
4172,01:55:37.015234500,35
4173,01:55:37.139232900,24
4174,01:55:37.237155500,25
4175,01:55:37.334149400,28
4176,01:55:37.456159700,50
4177,01:55:37.619180500,58
4178,01:55:37.806157600,40
4179,01:55:37.952161400,37
4180,01:55:38.084152300,32
4181,01:55:38.212170500,115
4182,01:55:38.466154600,34
4183,01:55:38.590149900,27
4184,01:55:38.697150400,30
4185,01:55:38.801149900,22
4186,01:55:38.895153900,29
4187,01:55:39.001149200,24
4188,01:55:39.095156600,27
4189,01:55:39.198632300,26
4190,01:55:39.294628700,38
4191,01:55:39.408628700,24
4192,01:55:39.501630,25
4193,01:55:39.603630600,21
4194,01:55:39.693626900,26
4195,01:55:39.794697800,25
4196,01:55:39.890682600,20
4197,01:55:39.978689200,28
4198,01:55:40.082690600,24
4199,01:55:40.174683100,26
4200,01:55:40.275692500,24
4201,01:55:40.367809800,23
4202,01:55:40.455811800,24
4203,01:55:40.554816300,20
4204,01:55:40.639809500,22
4205,01:55:40.733814100,25
4206,01:55:40.828810400,22
4207,01:55:40.918813200,24
4208,01:55:41.015809300,20
4209,01:55:41.102808800,23
4210,01:55:41.201825300,24
4211,01:55:41.294809,20
4212,01:55:41.378895300,24
4213,01:55:41.475890300,23
4214,01:55:41.564890,24
4215,01:55:41.666896600,27
4216,01:55:41.759891400,22
4217,01:55:41.847964800,25
4218,01:55:41.948957100,24
4219,01:55:42.038955300,22
4220,01:55:42.133963,26
4221,01:55:42.227960600,21
4222,01:55:42.313955700,25
4223,01:55:42.416042600,24
4224,01:55:42.507042,23
4225,01:55:42.602056600,23
4226,01:55:42.693041900,26
4227,01:55:42.808075,37
4228,01:55:42.928071500,22
4229,01:55:43.020075600,31
4230,01:55:43.134076100,24
4231,01:55:43.230124200,25
4232,01:55:43.331123400,22
4233,01:55:43.422123900,23
4234,01:55:43.519141700,25
4235,01:55:43.613122500,23
4236,01:55:43.709123400,25
4237,01:55:43.807126200,23
4238,01:55:43.894122500,22
4239,01:55:43.988123500,34
4240,01:55:44.093173400,24
4241,01:55:44.185173400,27
4242,01:55:44.288175,23
4243,01:55:44.374194,26
4244,01:55:44.476959800,27
4245,01:55:44.569941500,22
4246,01:55:44.655959400,27
4247,01:55:44.762942100,22
4248,01:55:44.847942700,24
4249,01:55:44.942946500,23
4250,01:55:45.033942100,22
4251,01:55:45.123961,24
4252,01:55:45.222944400,20
4253,01:55:45.309941600,24
4254,01:55:45.407984900,24
4255,01:55:45.498981500,22
4256,01:55:45.588402,27
4257,01:55:45.692391600,26
4258,01:55:45.800481400,24
4259,01:55:45.900475100,25
4260,01:55:45.991475100,27
4261,01:55:46.095490,24
4262,01:55:46.189475300,19
4263,01:55:46.275486,27
4264,01:55:46.381474600,22
4265,01:55:46.465474700,21
4266,01:55:46.575479100,25
4267,01:55:46.674475300,24
4268,01:55:46.772486500,25
4269,01:55:46.873475,23
4270,01:55:46.967480800,25
4271,01:55:47.069474400,20
4272,01:55:47.154481400,22
4273,01:55:47.247475100,25
4274,01:55:47.342477400,20
4275,01:55:47.425479,23
4276,01:55:47.519490600,24
4277,01:55:47.611475900,20
4278,01:55:47.706486,23
4279,01:55:47.796483900,23
4280,01:55:47.886481700,25
4281,01:55:47.989478800,25
4282,01:55:48.080477400,26
4283,01:55:48.181474600,27
4284,01:55:48.275474900,21
4285,01:55:48.360486200,28
4286,01:55:48.472784400,23
4287,01:55:48.563787500,27
4288,01:55:48.673786,22
4289,01:55:48.761785300,25
4290,01:55:48.856789800,29
4291,01:55:48.954785700,19
4292,01:55:49.039789900,23
4293,01:55:49.135784100,23
4294,01:55:49.223788400,25
4295,01:55:49.327790300,25
4296,01:55:49.418784400,20
4297,01:55:49.511795,32
4298,01:55:49.630791400,29
4299,01:55:49.735794800,29
4300,01:55:49.848784800,24
4301,01:55:49.946791100,23
4302,01:55:50.045800400,22
4303,01:55:50.137785500,24
4304,01:55:50.235798,23
4305,01:55:50.322786400,22
4306,01:55:50.410791,23
4307,01:55:50.504789,22
4308,01:55:50.594785500,20
4309,01:55:50.687791400,25
4310,01:55:50.780784800,21
4311,01:55:50.866791100,25
4312,01:55:50.966783900,23
4313,01:55:51.057785400,28
4314,01:55:51.165788600,23
4315,01:55:51.254785700,22
4316,01:55:51.341796700,25
4317,01:55:51.445784700,21
4318,01:55:51.535787,27
4319,01:55:51.644787600,26
4320,01:55:51.739784900,20
4321,01:55:51.822828300,27
4322,01:55:51.924813800,24
4323,01:55:52.011814300,24
4324,01:55:52.113823900,28
4325,01:55:52.214814900,24
4326,01:55:52.310828100,26
4327,01:55:52.412813600,20
4328,01:55:52.497820500,22
4329,01:55:52.593259900,23
4330,01:55:52.685257200,19
4331,01:55:52.770259,24
4332,01:55:52.871258300,22
4333,01:55:52.959254200,25
4334,01:55:53.060268300,23
4335,01:55:53.149254,23
4336,01:55:53.238259700,23
4337,01:55:53.334253900,21
4338,01:55:53.422254600,19
4339,01:55:53.510268700,24
4340,01:55:53.603254900,20
4341,01:55:53.684257,25
4342,01:55:53.789258500,21
4343,01:55:53.874254900,22
4344,01:55:53.970262100,23
4345,01:55:54.062254700,21
4346,01:55:54.150296100,25
4347,01:55:54.247290,23
4348,01:55:54.338290600,24
4349,01:55:54.437295700,25
4350,01:55:54.528290800,32
4351,01:55:54.630330300,26
4352,01:55:54.732323700,24
4353,01:55:54.827324300,27
4354,01:55:54.933762200,22
4355,01:55:55.021749100,19
4356,01:55:55.105755100,24
4357,01:55:55.202754600,23
4358,01:55:55.295748500,23
4359,01:55:55.393752200,21
4360,01:55:55.476749400,19
4361,01:55:55.560756500,26
4362,01:55:55.662762200,26
4363,01:55:55.758748800,23
4364,01:55:55.852754800,23
4365,01:55:55.947749300,22
4366,01:55:56.035754700,26
4367,01:55:56.136752700,22
4368,01:55:56.224748600,20
4369,01:55:56.314755,22
4370,01:55:56.402749600,22
4371,01:55:56.492754900,32
4372,01:55:56.611749500,23
4373,01:55:56.703205,25
4374,01:55:56.805207800,26
4375,01:55:56.898192,28
