Total Objects, Sample Time,CPU Usage
1,1701651487581,15.417541560758435
2,1701651492223,24.977784203667387
3,1701651492518,24.977784203667387
4,1701651492829,23.478196902352302
5,1701651493162,23.478196902352302
6,1701651493465,31.971810795032596
7,1701651493778,31.971810795032596
8,1701651494039,24.500663595573354
9,1701651494339,24.500663595573354
10,1701651494630,31.71834710353877
11,1701651494911,31.71834710353877
12,1701651495173,24.36895753062943
13,1701651495463,24.36895753062943
14,1701651495729,31.28988241349142
15,1701651496056,31.28988241349142
16,1701651496339,22.798062660650803
17,1701651496631,22.798062660650803
18,1701651496920,26.58058743486539
19,1701651497266,36.086392006991254
20,1701651497598,36.086392006991254
21,1701651497929,34.48746347763541
22,1701651498213,34.48746347763541
23,1701651498526,28.66619576031643
24,1701651498786,28.66619576031643
25,1701651499110,20.063893066191426
26,1701651499467,21.467077110799554
27,1701651499843,21.467077110799554
28,1701651500165,25.247442894099343
29,1701651500459,25.247442894099343
30,1701651500883,32.1391366316381
31,1701651501237,35.61018926906241
32,1701651501576,35.61018926906241
33,1701651501900,25.20114904905925
34,1701651502157,25.20114904905925
35,1701651502434,22.589270796430576
36,1701651502731,22.589270796430576
37,1701651503028,26.891289894219288
38,1701651503276,26.891289894219288
39,1701651503544,27.901668793006962
40,1701651503788,27.901668793006962
41,1701651504039,18.692392639930063
42,1701651504302,18.692392639930063
43,1701651504537,20.993181414676513
44,1701651504823,20.993181414676513
45,1701651505030,20.993181414676513
46,1701651505259,14.442113850996204
47,1701651505481,14.442113850996204
48,1701651505716,18.143823811636747
49,1701651505947,18.143823811636747
50,1701651506190,18.54907985856354
51,1701651506491,18.54907985856354
52,1701651506749,17.36975395757415
53,1701651506994,17.36975395757415
54,1701651507226,14.426349399589247
55,1701651507460,14.426349399589247
56,1701651507688,14.426349399589247
57,1701651507938,17.302130072154036
58,1701651508211,17.302130072154036
59,1701651508480,15.437986387044973
60,1701651508760,15.437986387044973
61,1701651509046,14.657120139366278
62,1701651509312,14.657120139366278
63,1701651509599,21.701567790702217
64,1701651509875,21.701567790702217
65,1701651510173,19.18202895610835
66,1701651510446,19.18202895610835
67,1701651510709,15.333316510494646
68,1701651510969,15.333316510494646
69,1701651511234,19.824993999047745
70,1701651511557,25.239295233638153
71,1701651511853,25.239295233638153
72,1701651512100,25.239295233638153
73,1701651512318,16.219580069449215
74,1701651512591,16.219580069449215
75,1701651512861,23.835699914281417
76,1701651513170,23.835699914281417
77,1701651513476,21.701602060825394
78,1701651513775,21.701602060825394
79,1701651514063,24.969514480337256
80,1701651514335,24.969514480337256
81,1701651514632,24.92664218958728
82,1701651514893,24.92664218958728
83,1701651515178,20.074783898966285
84,1701651515423,20.074783898966285
85,1701651515669,24.85422499953274
86,1701651515922,24.85422499953274
87,1701651516181,17.571336381770966
88,1701651516414,17.571336381770966
89,1701651516685,15.083581419829677
90,1701651516923,15.083581419829677
91,1701651517123,15.083581419829677
92,1701651517353,22.473947872732143
93,1701651517573,22.473947872732143
94,1701651517805,16.73145011306035
95,1701651518062,16.73145011306035
96,1701651518288,22.001305713420113
97,1701651518515,22.001305713420113
98,1701651518717,22.001305713420113
99,1701651518931,24.101237187720116
100,1701651519154,24.101237187720116
101,1701651519392,19.453354876403903
102,1701651519562,19.453354876403903
103,1701651519758,19.453354876403903
104,1701651519937,20.215522552919083
105,1701651520169,20.215522552919083
106,1701651520384,19.830845432793158
107,1701651520607,19.830845432793158
108,1701651520806,19.830845432793158
109,1701651521005,14.937855652417657
110,1701651521184,14.937855652417657
111,1701651521390,16.243950196011568
112,1701651521581,16.243950196011568
113,1701651521774,16.243950196011568
114,1701651521959,25.725139138883087
115,1701651522253,25.725139138883087
116,1701651522564,16.983826555184912
117,1701651522848,16.983826555184912
118,1701651523140,15.099731547256203
119,1701651523443,15.099731547256203
120,1701651523706,23.609531927550638
121,1701651523953,23.609531927550638
122,1701651524209,17.485185657850124
123,1701651524510,17.485185657850124
124,1701651524754,14.765807210060972
125,1701651525055,14.765807210060972
126,1701651525246,13.636937166978203
127,1701651525415,13.636937166978203
128,1701651525689,12.745661988450907
129,1701651526018,12.745661988450907
130,1701651526279,24.59981908845773
131,1701651526514,24.59981908845773
132,1701651526739,27.514468363055116
133,1701651526965,27.514468363055116
134,1701651527179,27.514468363055116
135,1701651527390,23.77486608122695
136,1701651527680,23.77486608122695
137,1701651527931,24.366490734105835
138,1701651528130,24.366490734105835
139,1701651528332,16.77304884683962
140,1701651528534,16.77304884683962
141,1701651528728,16.77304884683962
142,1701651528964,21.306740702761083
143,1701651529596,16.245292527742
144,1701651529888,16.245292527742
145,1701651530135,17.473351290988973
146,1701651530374,17.473351290988973
147,1701651530598,17.119136440538355
148,1701651530779,17.119136440538355
149,1701651531000,17.119136440538355
150,1701651531215,19.327494131603128
151,1701651531448,19.327494131603128
152,1701651531637,13.73897317439495
153,1701651531830,13.73897317439495
154,1701651532013,13.73897317439495
155,1701651532214,17.377820683230873
156,1701651532391,17.377820683230873
157,1701651532584,17.377820683230873
158,1701651532766,18.359459453513484
159,1701651532982,18.359459453513484
160,1701651533166,18.6750979172734
161,1701651533351,18.6750979172734
162,1701651533575,18.6750979172734
163,1701651533795,22.093996290389562
164,1701651533961,22.093996290389562
165,1701651534135,22.093996290389562
166,1701651534323,11.488798365261697
167,1701651534535,11.488798365261697
168,1701651534786,12.567998169034244
169,1701651535034,12.567998169034244
170,1701651535309,15.76848171562549
171,1701651535575,15.76848171562549
172,1701651535764,15.76848171562549
173,1701651535994,15.125067844478234
174,1701651536232,15.125067844478234
175,1701651536493,32.11207859523266
176,1701651536851,32.11207859523266
177,1701651537029,14.290692011180123
178,1701651537292,13.563446099193824
179,1701651537667,13.563446099193824
180,1701651537927,15.08056937638653
181,1701651538199,15.08056937638653
182,1701651538446,15.08056937638653
183,1701651538664,15.555829792927872
184,1701651538930,15.555829792927872
185,1701651539158,18.342517309466736
186,1701651539425,18.342517309466736
187,1701651539673,18.05106618319153
188,1701651539899,18.05106618319153
189,1701651540138,15.229356546284087
190,1701651540413,15.229356546284087
191,1701651540760,14.846083408416247
192,1701651541073,14.846083408416247
193,1701651541393,21.944369957125264
194,1701651541714,21.944369957125264
195,1701651542000,17.848047761408136
196,1701651542271,17.848047761408136
197,1701651542567,14.890767424995966
198,1701651542840,14.890767424995966
199,1701651543099,13.351557777363276
200,1701651543401,13.351557777363276
201,1701651543691,13.020920139467595
202,1701651543926,13.020920139467595
203,1701651544135,13.333148523882945
204,1701651544421,13.333148523882945
205,1701651544773,14.416668951365441
206,1701651545083,14.416668951365441
207,1701651545365,11.140762373955642
208,1701651545611,11.140762373955642
209,1701651545832,12.996328446610859
210,1701651546070,12.996328446610859
211,1701651546332,13.872409439976613
212,1701651546580,13.872409439976613
213,1701651546843,30.623095930585514
214,1701651547098,30.623095930585514
215,1701651547312,30.623095930585514
216,1701651547529,22.71091019938955
217,1701651547715,22.71091019938955
218,1701651548069,10.024021643070784
219,1701651548401,10.024021643070784
220,1701651548668,15.438766823344155
221,1701651548862,15.438766823344155
222,1701651549036,15.438766823344155
223,1701651549214,15.311331319690607
224,1701651549397,15.311331319690607
225,1701651549622,19.842366636886
226,1701651549845,19.842366636886
227,1701651550059,19.842366636886
228,1701651550243,17.560187089702286
229,1701651550448,7.5700641534473565
230,1701651550915,7.5700641534473565
231,1701651551187,14.062129322271064
232,1701651551470,14.062129322271064
233,1701651551700,15.973922751178376
234,1701651551939,15.973922751178376
235,1701651552196,21.114542847705607
236,1701651552457,21.114542847705607
237,1701651552711,23.50990326824982
238,1701651552997,23.50990326824982
239,1701651553241,23.50990326824982
240,1701651553459,19.659323942376602
241,1701651553711,19.659323942376602
242,1701651553893,19.659323942376602
243,1701651554070,15.24212076219701
244,1701651554242,15.24212076219701
245,1701651554422,15.24212076219701
246,1701651554592,13.366313063578753
247,1701651554741,13.366313063578753
248,1701651554917,13.366313063578753
249,1701651555081,16.2772246045013
250,1701651555293,16.2772246045013
251,1701651555464,16.2772246045013
252,1701651555655,19.54715300519494
253,1701651555819,19.54715300519494
254,1701651555984,19.54715300519494
255,1701651556159,23.85463405846332
256,1701651556399,23.85463405846332
257,1701651556592,30.382135739373172
258,1701651556793,30.382135739373172
259,1701651557000,30.382135739373172
260,1701651557196,15.983507739548152
261,1701651557429,15.983507739548152
262,1701651557672,13.494080195312918
263,1701651557905,13.494080195312918
264,1701651558164,17.485518716618284
265,1701651558371,17.485518716618284
266,1701651558555,17.485518716618284
267,1701651558729,15.671602869332576
268,1701651558941,15.671602869332576
269,1701651559119,15.671602869332576
270,1701651559287,16.335209452498777
271,1701651559484,16.335209452498777
272,1701651559658,16.335209452498777
273,1701651559856,16.745125863032882
274,1701651560055,16.745125863032882
275,1701651560247,16.745125863032882
276,1701651560420,20.031578008504926
277,1701651560603,20.031578008504926
278,1701651560767,20.031578008504926
279,1701651560957,15.865257823498503
280,1701651561145,15.865257823498503
281,1701651561310,15.865257823498503
282,1701651561487,12.712740704419343
283,1701651561708,11.59886488090483
284,1701651562074,11.59886488090483
285,1701651562301,11.59886488090483
286,1701651562552,15.237145390070921
287,1701651562768,15.237145390070921
288,1701651563000,16.385742540963875
289,1701651563295,16.385742540963875
290,1701651563565,24.157064682944856
291,1701651563817,24.157064682944856
292,1701651564027,24.157064682944856
293,1701651564244,18.833688541349517
294,1701651564431,18.833688541349517
295,1701651564610,18.833688541349517
296,1701651564804,12.877787348422148
297,1701651564982,12.877787348422148
298,1701651565182,12.877787348422148
299,1701651565348,17.068605781660214
300,1701651565544,17.068605781660214
301,1701651565733,17.068605781660214
302,1701651565889,15.540176068047481
303,1701651566270,27.566241166539214
304,1701651566624,27.566241166539214
305,1701651566901,8.13791659767321
306,1701651567501,12.376205764222785
307,1701651567760,12.376205764222785
308,1701651568012,25.07919797928664
309,1701651568290,25.07919797928664
310,1701651568549,23.892689874523786
311,1701651568796,23.892689874523786
312,1701651569024,24.59444284570921
313,1701651569276,24.59444284570921
314,1701651569499,24.59444284570921
315,1701651569727,15.419095549533237
316,1701651569985,15.419095549533237
317,1701651570203,15.07934042356069
318,1701651570428,15.07934042356069
319,1701651570594,15.07934042356069
320,1701651570799,14.454431235831988
321,1701651571036,14.454431235831988
322,1701651571253,23.728087383590783
323,1701651571445,23.728087383590783
324,1701651571650,23.728087383590783
325,1701651571853,16.479999188538866
326,1701651572102,16.479999188538866
327,1701651572336,15.037594867417999
328,1701651572531,15.037594867417999
329,1701651572719,15.037594867417999
330,1701651572901,13.372547761898335
331,1701651573078,13.372547761898335
332,1701651573254,13.372547761898335
333,1701651573441,11.770145074100126
334,1701651573616,11.770145074100126
335,1701651573791,11.770145074100126
336,1701651573952,13.950485967968792
337,1701651574124,13.950485967968792
338,1701651574366,25.37608527211136
339,1701651574580,25.37608527211136
340,1701651574782,25.37608527211136
341,1701651574943,13.653201592033696
342,1701651575094,13.653201592033696
343,1701651575281,13.653201592033696
344,1701651575440,19.192506031775636
345,1701651575614,19.192506031775636
346,1701651575798,19.192506031775636
347,1701651575986,16.153628976776744
348,1701651576197,16.153628976776744
349,1701651576381,16.153628976776744
350,1701651576574,16.21446967481439
351,1701651576822,16.21446967481439
352,1701651577035,15.111274103328427
353,1701651577258,15.111274103328427
354,1701651577453,15.111274103328427
355,1701651577655,14.659848621453737
356,1701651577858,14.659848621453737
357,1701651578107,31.97344274219127
358,1701651578384,31.97344274219127
359,1701651578588,31.97344274219127
360,1701651578769,19.460086233741954
361,1701651578935,19.460086233741954
362,1701651579083,19.460086233741954
363,1701651579244,18.05176689885687
364,1701651579427,18.05176689885687
365,1701651579614,18.05176689885687
366,1701651579791,22.250393307841172
367,1701651580109,22.250393307841172
368,1701651580394,11.101272916357681
369,1701651580630,11.101272916357681
370,1701651580822,11.101272916357681
371,1701651581029,13.976601099788494
372,1701651581255,13.976601099788494
373,1701651581454,14.633694053241358
374,1701651581685,14.633694053241358
375,1701651581888,14.633694053241358
376,1701651582072,14.163688972212595
377,1701651582259,14.163688972212595
378,1701651582450,14.163688972212595
379,1701651582604,12.912307777630454
380,1701651582789,12.912307777630454
381,1701651582950,12.912307777630454
382,1701651583118,11.913732309103942
383,1701651583291,11.913732309103942
384,1701651583465,11.913732309103942
385,1701651583672,20.216723273491834
386,1701651583878,20.216723273491834
387,1701651584040,20.216723273491834
388,1701651584222,13.317122035691497
389,1701651584403,13.317122035691497
390,1701651584585,13.317122035691497
391,1701651584750,15.545310944558935
392,1701651584920,15.545310944558935
393,1701651585160,15.545310944558935
394,1701651585365,19.86828001159327
395,1701651585583,19.86828001159327
396,1701651585814,20.843119821395646
397,1701651586010,20.843119821395646
398,1701651586229,20.843119821395646
399,1701651586442,12.925377030375671
400,1701651586616,12.925377030375671
401,1701651586782,12.925377030375671
402,1701651586955,13.553581971967384
403,1701651587122,13.553581971967384
