Total Objects, Sample Time,Time (ms)
1102,00:00:47.120439300,5
1103,00:00:47.181429900,4
1104,00:00:47.227007600,8
1105,00:00:47.307432400,5
1106,00:00:47.379422500,4
1107,00:00:47.427408100,3
1108,00:00:47.474411400,4
1109,00:00:47.525553700,4
1110,00:00:47.576407800,4
1111,00:00:47.624600500,4
1112,00:00:47.670410100,5
1113,00:00:47.722044100,4
1114,00:00:47.772973200,4
1115,00:00:47.819383600,4
1116,00:00:47.867384300,5
1117,00:00:47.918377100,5
1118,00:00:47.973381800,4
1119,00:00:48.021372800,4
1120,00:00:48.068944600,4
1121,00:00:48.118482200,5
1122,00:00:48.171361900,5
1123,00:00:48.223360,4
1124,00:00:48.270351800,4
1125,00:00:48.318351700,6
1126,00:00:48.372346100,5
1127,00:00:48.425493200,5
1128,00:00:48.475211100,4
1129,00:00:48.523232700,5
1130,00:00:48.575738400,5
1131,00:00:48.630938600,4
1132,00:00:48.678909200,4
1133,00:00:48.729327900,5
1134,00:00:48.786321500,4
1135,00:00:48.840317100,5
1136,00:00:48.888529300,5
1137,00:00:48.934809100,5
1138,00:00:48.991419800,5
1139,00:00:49.046303600,4
1140,00:00:49.095880500,4
1141,00:00:49.141296,5
1142,00:00:49.192295800,5
1143,00:00:49.246300900,5
1144,00:00:49.295389200,4
1145,00:00:49.340514900,6
1146,00:00:49.394208300,4
1147,00:00:49.445959600,4
1148,00:00:49.493849600,5
1149,00:00:49.542269500,5
1150,00:00:49.592264,5
1151,00:00:49.645261,5
1152,00:00:49.697261600,3
1153,00:00:49.742251200,4
1154,00:00:49.787831700,10
1155,00:00:49.845250100,4
1156,00:00:49.897251400,4
1157,00:00:49.944238900,4
1158,00:00:49.992817500,5
1159,00:00:50.046235200,4
1160,00:00:50.097243500,4
1161,00:00:50.146231500,4
1162,00:00:50.192802800,4
1163,00:00:50.243226100,4
1164,00:00:50.295459400,5
1165,00:00:50.351788800,4
1166,00:00:50.409209700,4
1167,00:00:50.460784700,5
1168,00:00:50.516255900,5
1169,00:00:50.565778600,4
1170,00:00:50.611772900,4
1171,00:00:50.659947100,5
1172,00:00:50.713764900,5
1173,00:00:50.764327800,4
1174,00:00:50.809756200,4
1175,00:00:50.858757200,5
1176,00:00:50.912173,5
1177,00:00:50.963169900,5
1178,00:00:51.015854700,5
1179,00:00:51.073166800,5
1180,00:00:51.134751500,5
1181,00:00:51.192731900,4
1182,00:00:51.237776,4
1183,00:00:51.284770900,5
1184,00:00:51.338150200,5
1185,00:00:51.389717,4
1186,00:00:51.438138,4
1187,00:00:51.486099600,5
1188,00:00:51.539132400,5
1189,00:00:51.591714300,4
1190,00:00:51.637653,4
1191,00:00:51.683698400,4
1192,00:00:51.734713100,4
1193,00:00:51.787113700,5
1194,00:00:51.836112100,4
1195,00:00:51.882626100,4
1196,00:00:51.931681900,5
1197,00:00:51.982364800,4
1198,00:00:52.033673300,4
1199,00:00:52.081090900,4
1200,00:00:52.131671500,5
1201,00:00:52.183667900,5
1202,00:00:52.235907,3
1203,00:00:52.283659500,5
1204,00:00:52.340659500,5
1205,00:00:52.396075700,5
1206,00:00:52.447648600,5
1207,00:00:52.495833300,3
1208,00:00:52.543640900,5
1209,00:00:52.601638400,5
1210,00:00:52.659634100,5
1211,00:00:52.713347300,5
1212,00:00:52.767622500,4
1213,00:00:52.822622700,4
1214,00:00:52.876795,5
1215,00:00:52.928614800,5
1216,00:00:52.978033200,4
1217,00:00:53.030606200,4
1218,00:00:53.082142200,4
1219,00:00:53.130614,4
1220,00:00:53.180602800,5
1221,00:00:53.244645100,5
1222,00:00:53.296589400,4
1223,00:00:53.344586100,4
1224,00:00:53.399579800,5
1225,00:00:53.461587100,5
1226,00:00:53.522432100,4
1227,00:00:53.573571400,5
1228,00:00:53.630458300,5
1229,00:00:53.686678900,5
1230,00:00:53.740413300,5
1231,00:00:53.793559600,6
1232,00:00:53.849970,5
1233,00:00:53.906437600,5
1234,00:00:53.960540900,5
1235,00:00:54.016433400,13
1236,00:00:54.084651500,7
1237,00:00:54.164027400,3
1238,00:00:54.213532500,5
1239,00:00:54.263664600,5
1240,00:00:54.315523300,4
1241,00:00:54.371516500,5
1242,00:00:54.430517100,5
1243,00:00:54.494403300,5
1244,00:00:54.554509,4
1245,00:00:54.607707900,4
1246,00:00:54.658380600,4
1247,00:00:54.710223500,5
1248,00:00:54.761485500,4
1249,00:00:54.808399400,5
1250,00:00:54.860481200,5
1251,00:00:54.915481300,5
1252,00:00:54.972363200,5
1253,00:00:55.025358800,4
1254,00:00:55.084465400,5
1255,00:00:55.144466200,6
1256,00:00:55.205463400,4
1257,00:00:55.262804,5
1258,00:00:55.330453700,5
1259,00:00:55.390277300,5
1260,00:00:55.445293600,4
1261,00:00:55.494318100,5
1262,00:00:55.556442200,5
1263,00:00:55.620429100,5
1264,00:00:55.681280700,5
1265,00:00:55.742428600,5
1266,00:00:55.798418900,4
1267,00:00:55.849412500,4
1268,00:00:55.900264100,4
1269,00:00:55.955487800,5
1270,00:00:56.008821300,4
1271,00:00:56.060399,4
1272,00:00:56.109394600,4
1273,00:00:56.161394700,4
1274,00:00:56.214403700,4
1275,00:00:56.262386800,5
1276,00:00:56.311382700,4
1277,00:00:56.361802600,5
1278,00:00:56.418377700,4
1279,00:00:56.469368800,5
1280,00:00:56.526372500,5
1281,00:00:56.589366600,4
1282,00:00:56.655429800,5
1283,00:00:56.713300500,5
1284,00:00:56.771356800,5
1285,00:00:56.835356800,5
1286,00:00:56.902348300,4
1287,00:00:56.970762,6
1288,00:00:57.046336,5
1289,00:00:57.106495,4
1290,00:00:57.161489500,5
1291,00:00:57.221325800,5
1292,00:00:57.277320600,5
1293,00:00:57.328310300,5
1294,00:00:57.377317400,4
1295,00:00:57.428303500,4
1296,00:00:57.479307200,4
1297,00:00:57.528294100,4
1298,00:00:57.575835500,4
1299,00:00:57.624298700,5
1300,00:00:57.683318,4
1301,00:00:57.739706800,5
1302,00:00:57.791807300,4
1303,00:00:57.848272500,5
1304,00:00:57.908275700,5
1305,00:00:57.967451300,4
1306,00:00:58.015265,5
1307,00:00:58.068263500,4
1308,00:00:58.120263100,5
1309,00:00:58.172670800,4
1310,00:00:58.222275100,4
1311,00:00:58.283262400,12
1312,00:00:58.352248500,5
1313,00:00:58.404235700,4
1314,00:00:58.452235300,4
1315,00:00:58.512241200,5
1316,00:00:58.571234700,5
1317,00:00:58.624221100,3
1318,00:00:58.673644200,5
1319,00:00:58.737643800,4
1320,00:00:58.795223600,6
1321,00:00:58.853207,6
1322,00:00:58.917478800,5
1323,00:00:58.978625400,5
1324,00:00:59.039198200,4
1325,00:00:59.093195400,5
1326,00:00:59.154191900,4
1327,00:00:59.212609200,5
1328,00:00:59.271599800,5
1329,00:00:59.332599800,5
1330,00:00:59.397611600,5
1331,00:00:59.454540300,6
1332,00:00:59.512164800,5
1333,00:00:59.579579700,5
1334,00:00:59.638574100,5
1335,00:00:59.692146900,4
1336,00:00:59.738148,5
1337,00:00:59.792564900,4
1338,00:00:59.843563,5
1339,00:00:59.890941100,4
1340,00:00:59.938130300,4
1341,00:00:59.986551200,5
1342,00:01:00.042546100,6
1343,00:01:00.103540,4
1344,00:01:00.153537200,4
1345,00:01:00.210541600,5
1346,00:01:00.270533800,5
1347,00:01:00.328522400,6
1348,00:01:00.384523600,5
1349,00:01:00.464669600,5
1350,00:01:00.553520,5
1351,00:01:00.620512300,5
1352,00:01:00.677084800,4
1353,00:01:00.733430700,3
1354,00:01:00.780070400,4
1355,00:01:00.828493100,4
1356,00:01:00.881067100,5
1357,00:01:00.932686100,5
1358,00:01:00.980696400,4
1359,00:01:01.027707200,5
1360,00:01:01.095722300,5
1361,00:01:01.159736800,5
1362,00:01:01.244756800,4
1363,00:01:01.316131600,6
1364,00:01:01.402034500,5
1365,00:01:01.457029200,5
1366,00:01:01.517030800,4
1367,00:01:01.590032100,4
1368,00:01:01.649018,5
1369,00:01:01.713018100,5
1370,00:01:01.768010200,4
1371,00:01:01.821085200,4
1372,00:01:01.879004400,5
1373,00:01:01.948996,5
1374,00:01:02.007997,5
1375,00:01:02.066988500,5
1376,00:01:02.129985600,5
1377,00:01:02.218986500,5
1378,00:01:02.308979700,58
1379,00:01:02.483993700,15
1380,00:01:02.588527,7
1381,00:01:02.672573100,9
1382,00:01:02.749938600,5
1383,00:01:02.803950200,5
1384,00:01:02.858963200,6
1385,00:01:02.916975700,5
1386,00:01:02.974988700,5
1387,00:01:03.035002200,6
1388,00:01:03.098016300,5
1389,00:01:03.166961100,6
1390,00:01:03.233976500,5
1391,00:01:03.287988300,6
1392,00:01:03.340898,6
1393,00:01:03.395896700,5
1394,00:01:03.450896100,6
1395,00:01:03.507885900,4
1396,00:01:03.557886400,5
1397,00:01:03.608885800,10
1398,00:01:03.696881800,5
1399,00:01:03.763639200,5
1400,00:01:03.836274500,5
1401,00:01:03.893860900,4
1402,00:01:03.948854300,4
1403,00:01:04.000858800,6
1404,00:01:04.072851200,4
1405,00:01:04.128629800,4
1406,00:01:04.188846800,5
1407,00:01:04.264856300,6
1408,00:01:04.356840100,10
1409,00:01:04.471828900,6
1410,00:01:04.559821200,9
1411,00:01:04.665659400,5
1412,00:01:04.754677600,7
1413,00:01:04.838228100,5
1414,00:01:04.905798400,5
1415,00:01:04.978784,7
1416,00:01:05.058784500,5
1417,00:01:05.132627800,6
1418,00:01:05.214652900,5
1419,00:01:05.291864700,5
1420,00:01:05.367763700,7
1421,00:01:05.487103700,7
1422,00:01:05.627756200,6
1423,00:01:05.727588200,7
1424,00:01:05.844606,6
1425,00:01:05.910143100,4
1426,00:01:05.961887300,5
1427,00:01:06.020640600,6
1428,00:01:06.088585200,5
1429,00:01:06.151709700,4
1430,00:01:06.204040,4
1431,00:01:06.261693500,4
1432,00:01:06.328771200,5
1433,00:01:06.403788500,5
1434,00:01:06.473301400,6
1435,00:01:06.538684300,7
1436,00:01:06.604973900,4
1437,00:01:06.667673500,5
1438,00:01:06.727086,6
1439,00:01:06.784585700,5
1440,00:01:06.843219400,5
1441,00:01:06.914200800,5
1442,00:01:06.966214400,4
1443,00:01:07.020225900,5
1444,00:01:07.092243100,5
1445,00:01:07.169260200,5
1446,00:01:07.240943100,6
1447,00:01:07.338808500,5
1448,00:01:07.409622200,5
1449,00:01:07.488276300,5
1450,00:01:07.567034500,4
1451,00:01:07.639824300,4
1452,00:01:07.701880,5
1453,00:01:07.776276400,5
1454,00:01:07.856587400,4
1455,00:01:07.910592,5
1456,00:01:07.969583200,6
1457,00:01:08.057574400,5
1458,00:01:08.116570300,4
1459,00:01:08.187567500,6
1460,00:01:08.251561100,4
1461,00:01:08.302558800,6
1462,00:01:08.367556400,5
1463,00:01:08.436553700,5
1464,00:01:08.492545700,5
1465,00:01:08.552542,6
1466,00:01:08.616536700,4
1467,00:01:08.665536800,3
1468,00:01:08.712528700,4
1469,00:01:08.767526700,5
1470,00:01:08.823519100,5
1471,00:01:08.875511100,4
1472,00:01:08.922510,4
1473,00:01:08.971510700,5
1474,00:01:09.023510400,5
1475,00:01:09.079502200,3
1476,00:01:09.126496300,4
1477,00:01:09.174496300,5
1478,00:01:09.226494400,5
1479,00:01:09.278491100,4
1480,00:01:09.324484600,4
1481,00:01:09.371483500,4
1482,00:01:09.425543200,3
1483,00:01:09.476477500,4
1484,00:01:09.521472600,4
1485,00:01:09.566467,5
1486,00:01:09.618464400,5
1487,00:01:09.669916100,5
1488,00:01:09.719455100,4
1489,00:01:09.764454700,4
1490,00:01:09.812457300,4
1491,00:01:09.863454100,5
1492,00:01:09.915574,5
1493,00:01:09.961447,4
1494,00:01:10.007433500,4
1495,00:01:10.058433700,4
1496,00:01:10.109427800,4
1497,00:01:10.156425600,3
1498,00:01:10.200422300,4
1499,00:01:10.249420700,5
1500,00:01:10.301423300,5
1501,00:01:10.351419500,5
1502,00:01:10.398408100,5
1503,00:01:10.455405700,4
1504,00:01:10.506408,4
1505,00:01:10.555395900,4
1506,00:01:10.599546600,5
1507,00:01:10.649394500,4
1508,00:01:10.700392200,5
1509,00:01:10.753820800,4
1510,00:01:10.799384100,3
1511,00:01:10.844378,5
1512,00:01:10.896380500,4
1513,00:01:10.949485500,4
1514,00:01:10.998366100,4
1515,00:01:11.044576200,5
1516,00:01:11.094785700,4
1517,00:01:11.144526900,4
1518,00:01:11.193779100,4
1519,00:01:11.241353500,4
1520,00:01:11.287348900,5
1521,00:01:11.340456400,4
1522,00:01:11.391342700,4
1523,00:01:11.438598700,4
1524,00:01:11.485330300,4
1525,00:01:11.534760400,4
1526,00:01:11.585329700,5
1527,00:01:11.633948600,4
1528,00:01:11.679319200,3
1529,00:01:11.724745300,5
1530,00:01:11.780319200,4
1531,00:01:11.832313500,4
1532,00:01:11.879304500,5
1533,00:01:11.930699800,4
1534,00:01:11.985303100,4
1535,00:01:12.036300800,5
1536,00:01:12.084299200,12
1537,00:01:12.143230400,4
1538,00:01:12.195283500,4
1539,00:01:12.245286200,4
1540,00:01:12.290698,4
1541,00:01:12.336276300,4
1542,00:01:12.386696,6
1543,00:01:12.440272500,5
1544,00:01:12.488262900,3
1545,00:01:12.532477300,5
1546,00:01:12.582863600,5
1547,00:01:12.634681400,5
1548,00:01:12.682871400,4
1549,00:01:12.729251200,4
1550,00:01:12.778665700,4
1551,00:01:12.828243300,4
1552,00:01:12.877787500,4
1553,00:01:12.925232,4
1554,00:01:12.971631600,4
1555,00:01:13.021573200,4
1556,00:01:13.071733500,3
1557,00:01:13.119642,4
1558,00:01:13.164077800,5
1559,00:01:13.215634500,4
1560,00:01:13.264636500,4
1561,00:01:13.314630,5
1562,00:01:13.360203500,4
1563,00:01:13.409213400,5
1564,00:01:13.461622300,5
1565,00:01:13.511616100,4
1566,00:01:13.558614400,4
1567,00:01:13.603615200,5
1568,00:01:13.655610100,5
1569,00:01:13.707603200,4
1570,00:01:13.754610900,4
1571,00:01:13.798597200,5
1572,00:01:13.849722400,4
1573,00:01:13.899591800,5
1574,00:01:13.954590600,4
1575,00:01:14.003584100,5
1576,00:01:14.058579300,5
1577,00:01:14.111825100,5
1578,00:01:14.164573400,5
1579,00:01:14.212570600,5
1580,00:01:14.266325400,5
1581,00:01:14.321561200,4
1582,00:01:14.371558300,3
