Total Objects, Sample Time,CPU Usage
3001,00:02:27.258534,5.676757129207667
3002,00:02:27.301897800,5.676757129207667
3003,00:02:27.341111700,5.676757129207667
3004,00:02:27.380106100,5.676757129207667
3005,00:02:27.420521800,5.5657545769080725
3006,00:02:27.462508500,5.5657545769080725
3007,00:02:27.501736300,5.5657545769080725
3008,00:02:27.536512700,5.5657545769080725
3009,00:02:27.572402700,5.5657545769080725
3010,00:02:27.613510200,5.5657545769080725
3011,00:02:27.652509800,5.5657545769080725
3012,00:02:27.691406100,5.5657545769080725
3013,00:02:27.727082900,5.5657545769080725
3014,00:02:27.761499800,5.5657545769080725
3015,00:02:27.799494300,5.5657545769080725
3016,00:02:27.839494200,5.5657545769080725
3017,00:02:27.882728400,5.5657545769080725
3018,00:02:27.921722300,5.5657545769080725
3019,00:02:27.959487300,5.601913305255767
3020,00:02:27.999060100,5.601913305255767
3021,00:02:28.036484900,5.601913305255767
3022,00:02:28.074482400,5.601913305255767
3023,00:02:28.115474400,5.601913305255767
3024,00:02:28.153475800,5.601913305255767
3025,00:02:28.189468400,5.601913305255767
3026,00:02:28.227463500,5.601913305255767
3027,00:02:28.267466300,5.601913305255767
3028,00:02:28.311321900,5.601913305255767
3029,00:02:28.350455800,5.601913305255767
3030,00:02:28.387453400,5.601913305255767
3031,00:02:28.425454400,5.601913305255767
3032,00:02:28.463459100,5.015379592075382
3033,00:02:28.507448400,5.015379592075382
3034,00:02:28.546444,5.015379592075382
3035,00:02:28.581975900,5.015379592075382
3036,00:02:28.617451,5.015379592075382
3037,00:02:28.685439500,5.015379592075382
3038,00:02:28.733432600,5.015379592075382
3039,00:02:28.778291400,5.015379592075382
3040,00:02:28.819429700,5.015379592075382
3041,00:02:28.861514900,5.015379592075382
3042,00:02:28.905364900,5.015379592075382
3043,00:02:28.971429800,20.635303081881077
3044,00:02:29.019412200,20.635303081881077
3045,00:02:29.055406100,20.635303081881077
3046,00:02:29.094397600,20.635303081881077
3047,00:02:29.137031900,20.635303081881077
3048,00:02:29.177406,20.635303081881077
3049,00:02:29.217978200,20.635303081881077
3050,00:02:29.254237700,20.635303081881077
3051,00:02:29.291392100,20.635303081881077
3052,00:02:29.333395,20.635303081881077
3053,00:02:29.373393200,20.635303081881077
3054,00:02:29.417963600,20.635303081881077
3055,00:02:29.457303,20.635303081881077
3056,00:02:29.494957400,5.108552827237516
3057,00:02:29.537893400,5.108552827237516
3058,00:02:29.580374,5.108552827237516
3059,00:02:29.621374300,5.108552827237516
3060,00:02:29.659366500,5.108552827237516
3061,00:02:29.697363,5.108552827237516
3062,00:02:29.735073900,5.108552827237516
3063,00:02:29.775365800,5.108552827237516
3064,00:02:29.819363500,5.108552827237516
3065,00:02:29.857352400,5.108552827237516
3066,00:02:29.895348900,5.108552827237516
3067,00:02:29.930926900,5.108552827237516
3068,00:02:29.974353400,5.108552827237516
3069,00:02:30.017345700,5.605695956331371
3070,00:02:30.060340300,5.605695956331371
3071,00:02:30.098997700,5.605695956331371
3072,00:02:30.137332300,5.605695956331371
3073,00:02:30.176916900,5.605695956331371
3074,00:02:30.218330200,5.605695956331371
3075,00:02:30.258348600,5.605695956331371
3076,00:02:30.299905,5.605695956331371
3077,00:02:30.338901900,5.605695956331371
3078,00:02:30.376319,5.605695956331371
3079,00:02:30.419319900,5.605695956331371
3080,00:02:30.458892500,5.605695956331371
3081,00:02:30.496889300,5.605695956331371
3082,00:02:30.534887600,5.4827289168942075
3083,00:02:30.576507400,5.4827289168942075
3084,00:02:30.615307500,5.4827289168942075
3085,00:02:30.658880600,5.4827289168942075
3086,00:02:30.698296200,5.4827289168942075
3087,00:02:30.738737400,5.4827289168942075
3088,00:02:30.775917100,5.4827289168942075
3089,00:02:30.814295,5.4827289168942075
3090,00:02:30.858286100,5.4827289168942075
3091,00:02:30.903846,5.4827289168942075
3092,00:02:30.942790300,5.4827289168942075
