Total Objects, Sample Time,Memory Usage (MB)
2232,01:52:00.720822,566.9452133178711
2233,01:52:00.848836500,569.4608535766602
2234,01:52:00.990870700,571.9452133178711
2235,01:52:01.109894500,574.9452133178711
2236,01:52:01.230883900,577.4471664428711
2237,01:52:01.358891900,579.9452133178711
2238,01:52:01.478889200,582.4471664428711
2239,01:52:01.612889,584.9452133178711
2240,01:52:01.726940800,587.4471664428711
2241,01:52:01.856948100,589.9452133178711
2242,01:52:01.970939700,592.4471664428711
2243,01:52:02.102940700,594.9452133178711
2244,01:52:02.217947600,597.4471664428711
2245,01:52:02.365019500,599.9452133178711
2246,01:52:02.496019700,602.4471664428711
2247,01:52:02.623025200,605.4471664428711
2248,01:52:02.749219500,607.9452133178711
2249,01:52:02.875229500,610.4471664428711
2250,01:52:03.004220600,612.9452133178711
2251,01:52:03.130220700,615.4471664428711
2252,01:52:03.254210900,617.9452133178711
2253,01:52:03.385212200,476.0120544433594
2254,01:52:03.584219,478.5
2255,01:52:03.754217200,481.00218963623047
2256,01:52:03.962220500,483.5
2257,01:52:04.159215600,486.001953125
2258,01:52:04.353215700,488.5
2259,01:52:04.530216900,487.5
2260,01:52:04.719239800,490.001953125
2261,01:52:04.929547800,492.5
2262,01:52:05.101541500,495.001953125
2263,01:52:05.241546800,497.5
2264,01:52:05.363551600,500.001953125
2265,01:52:05.502545800,502.5
2266,01:52:05.625763300,505.5
2267,01:52:05.752765900,508.001953125
2268,01:52:05.879042300,510.5
2269,01:52:06.001048700,513.001953125
2270,01:52:06.135038400,515.5
2271,01:52:06.255048,518.001953125
2272,01:52:06.381042200,520.5
2273,01:52:06.507140700,523.001953125
2274,01:52:06.623144300,525.5
2275,01:52:06.757144600,528.001953125
2276,01:52:06.879151600,530.5
2277,01:52:07.003146100,533.0078277587891
2278,01:52:07.139150700,535.5
2279,01:52:07.261150600,538.5
2280,01:52:07.393184100,541.001953125
2281,01:52:07.516138100,543.5
2282,01:52:07.641146200,546.001953125
2283,01:52:07.771152100,548.5
2284,01:52:07.890253,551.001953125
2285,01:52:08.022251200,553.5
2286,01:52:08.151258800,556.001953125
2287,01:52:08.277258400,558.5
2288,01:52:08.403264600,561.001953125
2289,01:52:08.520254400,563.5
