Total Objects, Sample Time,Time (ms)
3146,14:59:23.716846600,2
3147,14:59:23.772542200,2
3148,14:59:23.816552,1
3149,14:59:23.858853600,1
3150,14:59:23.907864400,2
3151,14:59:23.969878500,2
3152,14:59:24.021889900,1
3153,14:59:24.065900400,2
3154,14:59:24.110910600,2
3155,14:59:24.168923200,2
3156,14:59:24.221934900,1
3157,14:59:24.288950,2
3158,14:59:24.343962400,2
3159,14:59:24.408977,2
3160,14:59:24.452986900,2
3161,14:59:24.496996700,2
3162,14:59:24.547011700,3
3163,14:59:24.607025400,2
3164,14:59:24.655035700,1
3165,14:59:24.698045300,2
3166,14:59:24.745056,1
3167,14:59:24.800068500,2
3168,14:59:24.851079700,2
3169,14:59:24.895089600,1
3170,14:59:24.940100,1
3171,14:59:24.996112700,2
3172,14:59:25.054125700,2
3173,14:59:25.098459500,1
3174,14:59:25.141469300,2
3175,14:59:25.189480700,2
3176,14:59:25.247493,2
3177,14:59:25.301505200,2
3178,14:59:25.343514900,1
3179,14:59:25.385524100,2
3180,14:59:25.445537700,2
3181,14:59:25.501550100,2
3182,14:59:25.545560,2
3183,14:59:25.589569800,2
3184,14:59:25.635580900,2
3185,14:59:25.697594900,2
3186,14:59:25.746605300,2
3187,14:59:25.789614800,2
3188,14:59:25.832624300,1
3189,14:59:25.890638,2
3190,14:59:25.947650500,1
3191,14:59:25.992660800,2
3192,14:59:26.035670200,2
3193,14:59:26.080680900,3
3194,14:59:26.140192200,3
3195,14:59:26.191203800,2
3196,14:59:26.235213800,2
3197,14:59:26.276223100,2
3198,14:59:26.330190400,2
3199,14:59:26.386758300,2
3200,14:59:26.430767900,2
3201,14:59:26.473777700,2
3202,14:59:26.537792700,2
3203,14:59:26.597811900,1
3204,14:59:26.646822800,1
3205,14:59:26.690832600,2
3206,14:59:26.734842600,2
3207,14:59:26.791855900,2
3208,14:59:26.849868400,2
3209,14:59:26.893878200,1
3210,14:59:26.952891900,2
3211,14:59:27.009904700,2
3212,14:59:27.066917400,2
3213,14:59:27.114227500,1
3214,14:59:27.156237100,2
3215,14:59:27.204247800,2
3216,14:59:27.266261900,1
3217,14:59:27.316273100,2
3218,14:59:27.360282900,2
3219,14:59:27.403292500,2
3220,14:59:27.461305600,2
3221,14:59:27.519318500,2
3222,14:59:27.563328400,2
3223,14:59:27.610339,2
3224,14:59:27.658350200,3
3225,14:59:27.718363500,2
3226,14:59:27.768374700,1
3227,14:59:27.811384400,1
3228,14:59:27.861396300,2
3229,14:59:27.919408600,2
3230,14:59:27.975629900,2
3231,14:59:28.022640100,2
3232,14:59:28.066650800,1
3233,14:59:28.125663600,2
3234,14:59:28.180675900,2
3235,14:59:28.224685500,2
3236,14:59:28.269695900,1
3237,14:59:28.323708300,2
3238,14:59:28.379720800,1
3239,14:59:28.422730100,2
3240,14:59:28.464739600,2
3241,14:59:28.522752800,2
3242,14:59:28.578765400,2
3243,14:59:28.621774900,1
3244,14:59:28.663784400,1
3245,14:59:28.707794100,2
3246,14:59:28.764807100,2
3247,14:59:28.820819800,1
3248,14:59:28.864829600,1
3249,14:59:28.906839,1
3250,14:59:28.974855100,2
3251,14:59:29.027866100,2
3252,14:59:29.070876,2
3253,14:59:29.112885600,2
3254,14:59:29.157897100,2
3255,14:59:29.216911,2
3256,14:59:29.268922100,2
3257,14:59:29.313932,2
3258,14:59:29.355941600,2
3259,14:59:29.412954700,2
3260,14:59:29.468966300,1
3261,14:59:29.512976700,2
3262,14:59:29.555986600,2
3263,14:59:29.598996400,2
3264,14:59:29.657009700,2
3265,14:59:29.719023,1
3266,14:59:29.764033400,2
3267,14:59:29.807042900,2
3268,14:59:29.867057,2
3269,14:59:29.920068300,2
3270,14:59:29.963077800,1
3271,14:59:30.005087300,2
3272,14:59:30.065101100,2
3273,14:59:30.121584300,1
3274,14:59:30.164593900,1
3275,14:59:30.207603800,2
3276,14:59:30.252613800,2
3277,14:59:30.310627,2
3278,14:59:30.364638800,2
3279,14:59:30.409649300,1
3280,14:59:30.450658200,2
3281,14:59:30.509671500,2
3282,14:59:30.565683400,2
3283,14:59:30.609694,1
3284,14:59:30.651703300,2
3285,14:59:30.696718200,3
3286,14:59:30.754729900,2
3287,14:59:30.807741700,1
3288,14:59:30.852752200,2
3289,14:59:30.894761300,2
3290,14:59:30.953774500,2
3291,14:59:31.010786600,2
3292,14:59:31.056797200,2
3293,14:59:31.098807100,1
3294,14:59:31.143817700,2
3295,14:59:31.198832700,2
3296,14:59:31.274849400,2
3297,14:59:31.320859800,2
3298,14:59:31.368870900,2
3299,14:59:31.425883300,2
3300,14:59:31.473894200,2
3301,14:59:31.515903900,2
3302,14:59:31.562915,2
3303,14:59:31.621927500,2
3304,14:59:31.671938700,2
3305,14:59:31.715948400,2
3306,14:59:31.759884300,2
3307,14:59:31.815897100,2
3308,14:59:31.874910700,2
3309,14:59:31.917919900,2
3310,14:59:31.959929800,1
3311,14:59:32.006940800,3
3312,14:59:32.066953500,2
3313,14:59:32.116964500,1
3314,14:59:32.159974200,2
3315,14:59:32.202984,2
3316,14:59:32.259774300,1
3317,14:59:32.315787,2
3318,14:59:32.358796500,2
3319,14:59:32.402806500,1
3320,14:59:32.445816900,2
3321,14:59:32.502829100,2
3322,14:59:32.557841300,1
3323,14:59:32.602851600,2
3324,14:59:32.644860800,2
3325,14:59:32.709875700,2
3326,14:59:32.763887700,2
3327,14:59:32.806897600,2
3328,14:59:32.848906900,1
3329,14:59:32.897917600,3
3330,14:59:32.955930800,2
3331,14:59:33.006942100,1
3332,14:59:33.050952,2
3333,14:59:33.093961800,2
3334,14:59:33.150974800,1
3335,14:59:33.204992400,2
3336,14:59:33.250002100,2
3337,14:59:33.293011500,2
3338,14:59:33.337021500,2
3339,14:59:33.395034500,2
3340,14:59:33.449047200,2
3341,14:59:33.492056500,1
3342,14:59:33.534065600,2
3343,14:59:33.593079300,2
3344,14:59:33.651092200,1
3345,14:59:33.694102,2
3346,14:59:33.736111200,2
3347,14:59:33.780121200,2
3348,14:59:33.838134100,2
3349,14:59:33.890145800,2
3350,14:59:33.933155600,2
3351,14:59:33.976165200,2
3352,14:59:34.035178400,2
3353,14:59:34.091191100,2
3354,14:59:34.138564900,1
3355,14:59:34.181574600,1
3356,14:59:34.228585700,2
3357,14:59:34.285598100,2
3358,14:59:34.336609400,2
3359,14:59:34.378618800,1
3360,14:59:34.421628600,2
3361,14:59:34.478641700,2
3362,14:59:34.538654700,2
3363,14:59:34.580664300,1
3364,14:59:34.623674100,2
3365,14:59:34.672684800,2
3366,14:59:34.730697800,2
3367,14:59:34.782710200,2
3368,14:59:34.824719200,1
3369,14:59:34.866728500,2
3370,14:59:34.934743500,2
3371,14:59:35.002759100,2
3372,14:59:35.047769300,2
3373,14:59:35.090778800,2
3374,14:59:35.145791500,3
3375,14:59:35.202946300,2
3376,14:59:35.247879300,2
3377,14:59:35.291889,1
3378,14:59:35.338899600,2
3379,14:59:35.391919300,2
3380,14:59:35.444358400,1
3381,14:59:35.487281300,2
3382,14:59:35.530291300,2
3383,14:59:35.585158500,2
3384,14:59:35.644172100,2
3385,14:59:35.691182600,2
3386,14:59:35.734192300,1
3387,14:59:35.781203400,2
3388,14:59:35.840216500,2
3389,14:59:35.890227200,2
3390,14:59:35.933236800,1
3391,14:59:35.977247,2
3392,14:59:36.047290900,2
3393,14:59:36.102303100,2
3394,14:59:36.145312900,2
3395,14:59:36.188322400,1
3396,14:59:36.234332500,2
3397,14:59:36.293345500,2
3398,14:59:36.344357700,2
3399,14:59:36.386367,2
3400,14:59:36.429376500,2
3401,14:59:36.485389500,2
3402,14:59:36.542402200,2
3403,14:59:36.586411700,1
3404,14:59:36.628421100,1
3405,14:59:36.672430900,1
3406,14:59:36.732527900,2
3407,14:59:36.783539300,2
3408,14:59:36.825548500,1
3409,14:59:36.867557900,2
3410,14:59:36.924570900,2
3411,14:59:36.981583900,2
3412,14:59:37.024593300,2
3413,14:59:37.069603500,1
3414,14:59:37.113613500,2
3415,14:59:37.172626300,2
3416,14:59:37.225090900,2
3417,14:59:37.270101,1
3418,14:59:37.312110600,2
3419,14:59:37.371123800,2
3420,14:59:37.428136600,2
3421,14:59:37.472146500,2
3422,14:59:37.544162,2
3423,14:59:37.611395700,2
