Total Objects,CPU Usage
1130,5.934641570315654
1131,5.934641570315654
1132,5.934641570315654
1133,5.934641570315654
1134,5.934641570315654
1135,5.934641570315654
1136,5.934641570315654
1137,5.934641570315654
1138,6.608872013523824
1139,6.608872013523824
1140,6.608872013523824
1141,6.608872013523824
1142,6.608872013523824
1143,6.608872013523824
1144,6.608872013523824
1145,6.608872013523824
1146,6.07840894679554
1147,6.07840894679554
1148,6.07840894679554
1149,6.07840894679554
1150,6.07840894679554
1151,6.07840894679554
1152,6.07840894679554
1153,6.07840894679554
1154,6.236084800376441
1155,6.236084800376441
1156,6.236084800376441
1157,6.236084800376441
1158,6.236084800376441
1159,6.236084800376441
1160,6.236084800376441
1161,6.236084800376441
1162,6.031477169556114
1163,6.031477169556114
1164,6.031477169556114
1165,6.031477169556114
1166,6.031477169556114
1167,6.031477169556114
1168,6.031477169556114
1169,6.031477169556114
1170,6.161464681695777
1171,6.161464681695777
1172,6.161464681695777
1173,6.161464681695777
1174,6.161464681695777
1175,6.161464681695777
1176,6.161464681695777
1177,11.587061713958047
1178,11.587061713958047
1179,11.587061713958047
1180,11.587061713958047
1181,11.587061713958047
1182,11.587061713958047
1183,11.587061713958047
1184,11.587061713958047
1185,6.244062615465962
1186,6.244062615465962
1187,6.244062615465962
1188,6.244062615465962
1189,6.244062615465962
1190,6.244062615465962
1191,6.244062615465962
1192,6.244062615465962
1193,6.244062615465962
1194,6.162333412408396
1195,6.162333412408396
1196,6.162333412408396
1197,6.162333412408396
1198,6.162333412408396
1199,6.162333412408396
1200,6.162333412408396
1201,6.162333412408396
1202,6.122370613247987
1203,6.122370613247987
1204,6.122370613247987
1205,6.122370613247987
1206,6.122370613247987
1207,6.122370613247987
1208,6.122370613247987
1209,6.122370613247987
1210,6.0666064859303255
1211,6.0666064859303255
1212,6.0666064859303255
1213,6.0666064859303255
1214,6.0666064859303255
1215,6.0666064859303255
1216,6.0666064859303255
1217,6.0666064859303255
1218,6.420411575744632
1219,6.420411575744632
1220,6.420411575744632
1221,6.420411575744632
1222,6.420411575744632
1223,6.420411575744632
1224,6.420411575744632
1225,6.420411575744632
1226,6.420411575744632
1227,5.969760493270633
1228,5.969760493270633
1229,5.969760493270633
1230,5.969760493270633
1231,5.969760493270633
1232,5.969760493270633
1233,5.969760493270633
1234,5.969760493270633
1235,6.163311787052746
1236,6.163311787052746
1237,6.163311787052746
1238,6.163311787052746
1239,6.163311787052746
1240,6.163311787052746
1241,6.163311787052746
1242,6.163311787052746
1243,6.827375023474032
1244,6.827375023474032
1245,6.827375023474032
1246,6.827375023474032
1247,6.827375023474032
1248,6.827375023474032
1249,6.827375023474032
1250,6.827375023474032
1251,6.827375023474032
1252,6.090255046239165
1253,6.090255046239165
1254,6.090255046239165
1255,6.090255046239165
1256,6.090255046239165
1257,6.090255046239165
1258,6.090255046239165
1259,6.090255046239165
1260,7.125198008097207
1261,7.125198008097207
1262,7.125198008097207
1263,7.125198008097207
1264,7.125198008097207
1265,7.125198008097207
1266,7.125198008097207
1267,7.125198008097207
1268,6.761369065128325
1269,6.761369065128325
1270,6.761369065128325
1271,6.761369065128325
1272,6.761369065128325
1273,6.761369065128325
1274,6.761369065128325
1275,6.761369065128325
1276,6.3299354996605866
1277,6.3299354996605866
1278,6.3299354996605866
1279,6.3299354996605866
1280,6.3299354996605866
1281,6.3299354996605866
1282,6.3299354996605866
1283,6.3299354996605866
1284,10.736152057090905
1285,10.736152057090905
1286,10.736152057090905
1287,10.736152057090905
1288,10.736152057090905
1289,10.736152057090905
1290,10.736152057090905
1291,10.736152057090905
1292,6.929945287804755
1293,6.929945287804755
1294,6.929945287804755
1295,6.929945287804755
1296,6.929945287804755
1297,6.929945287804755
1298,6.929945287804755
1299,6.929945287804755
1300,6.458308249770625
1301,6.458308249770625
1302,6.458308249770625
1303,6.458308249770625
1304,6.458308249770625
1305,6.458308249770625
1306,6.458308249770625
1307,6.458308249770625
1308,5.973917742553579
1309,5.973917742553579
1310,5.973917742553579
1311,5.973917742553579
1312,5.973917742553579
1313,5.973917742553579
1314,5.973917742553579
1315,5.973917742553579
1316,6.174509215430306
1317,6.174509215430306
1318,6.174509215430306
1319,6.174509215430306
1320,6.174509215430306
1321,6.174509215430306
1322,6.174509215430306
1323,6.384373653477557
1324,6.384373653477557
1325,6.384373653477557
1326,6.384373653477557
1327,6.384373653477557
1328,6.384373653477557
1329,6.384373653477557
1330,6.384373653477557
1331,5.777183017214095
1332,5.777183017214095
1333,5.777183017214095
1334,5.777183017214095
1335,5.777183017214095
1336,5.777183017214095
1337,5.777183017214095
1338,5.777183017214095
1339,7.570071375757287
1340,7.570071375757287
1341,7.570071375757287
1342,7.570071375757287
1343,7.570071375757287
1344,7.570071375757287
1345,7.570071375757287
1346,7.570071375757287
1347,8.928001773212086
1348,8.928001773212086
1349,8.928001773212086
1350,8.928001773212086
1351,8.928001773212086
1352,8.928001773212086
1353,8.928001773212086
1354,8.928001773212086
1355,6.24402390148774
1356,6.24402390148774
1357,6.24402390148774
1358,6.24402390148774
1359,6.24402390148774
1360,6.24402390148774
1361,6.24402390148774
1362,6.24402390148774
1363,6.292402095165794
1364,6.292402095165794
1365,6.292402095165794
1366,6.292402095165794
1367,6.292402095165794
1368,6.292402095165794
1369,6.292402095165794
1370,6.292402095165794
1371,8.5067093499315
1372,8.5067093499315
1373,8.5067093499315
1374,8.5067093499315
1375,8.5067093499315
1376,8.5067093499315
1377,8.5067093499315
1378,8.5067093499315
1379,6.329930526365411
1380,6.329930526365411
1381,6.329930526365411
1382,6.329930526365411
1383,6.329930526365411
1384,6.329930526365411
1385,6.329930526365411
1386,6.329930526365411
1387,6.329930526365411
1388,6.1722934440876704
1389,6.1722934440876704
1390,6.1722934440876704
1391,6.1722934440876704
1392,6.1722934440876704
1393,6.1722934440876704
1394,6.1722934440876704
1395,6.620181802933321
1396,6.620181802933321
1397,6.620181802933321
1398,6.620181802933321
1399,6.620181802933321
1400,6.620181802933321
1401,6.620181802933321
1402,6.620181802933321
1403,11.11077716230064
1404,11.11077716230064
1405,11.11077716230064
1406,11.11077716230064
1407,11.11077716230064
1408,11.11077716230064
1409,11.11077716230064
1410,7.76417422677769
1411,7.76417422677769
1412,7.76417422677769
1413,7.76417422677769
1414,7.76417422677769
1415,7.76417422677769
1416,7.76417422677769
1417,6.367549439228368
1418,6.367549439228368
1419,6.367549439228368
1420,6.367549439228368
1421,6.367549439228368
1422,6.367549439228368
1423,6.367549439228368
1424,6.367549439228368
1425,6.138120478046644
1426,6.138120478046644
1427,6.138120478046644
1428,6.138120478046644
1429,6.138120478046644
1430,6.138120478046644
1431,6.138120478046644
1432,6.138120478046644
1433,5.666059257055915
1434,5.666059257055915
1435,5.666059257055915
1436,5.666059257055915
1437,5.666059257055915
1438,5.666059257055915
1439,5.666059257055915
1440,5.666059257055915
1441,6.207967021641783
1442,6.207967021641783
1443,6.207967021641783
1444,6.207967021641783
1445,6.207967021641783
1446,6.207967021641783
1447,6.207967021641783
1448,6.207967021641783
1449,8.391424367085207
1450,8.391424367085207
1451,8.391424367085207
1452,8.391424367085207
1453,8.391424367085207
1454,8.391424367085207
1455,8.391424367085207
1456,17.95577650258247
1457,17.95577650258247
1458,17.95577650258247
1459,17.95577650258247
1460,17.95577650258247
1461,17.95577650258247
1462,17.95577650258247
1463,17.95577650258247
1464,5.942158468223858
1465,5.942158468223858
1466,5.942158468223858
1467,5.942158468223858
1468,5.942158468223858
1469,5.942158468223858
1470,5.942158468223858
1471,5.942158468223858
1472,6.031472513083953
1473,6.031472513083953
1474,6.031472513083953
1475,6.031472513083953
1476,6.031472513083953
1477,6.031472513083953
1478,6.031472513083953
1479,6.031472513083953
1480,5.999717005348291
1481,5.999717005348291
1482,5.999717005348291
1483,5.999717005348291
1484,5.999717005348291
1485,5.999717005348291
1486,5.999717005348291
1487,5.999717005348291
1488,5.999717005348291
1489,6.10215098381319
1490,6.10215098381319
1491,6.10215098381319
1492,6.10215098381319
1493,6.10215098381319
1494,6.10215098381319
1495,6.10215098381319
1496,5.947269114704039
1497,5.947269114704039
1498,5.947269114704039
1499,5.947269114704039
1500,5.947269114704039
1501,5.947269114704039
1502,5.947269114704039
1503,5.947269114704039
1504,6.160490831110757
1505,6.160490831110757
1506,6.160490831110757
1507,6.160490831110757
1508,6.160490831110757
1509,6.160490831110757
1510,6.160490831110757
1511,6.239147113698317
1512,6.239147113698317
1513,6.239147113698317
1514,6.239147113698317
1515,6.239147113698317
1516,6.239147113698317
1517,6.239147113698317
1518,6.239147113698317
1519,5.985245078069622
1520,5.985245078069622
1521,5.985245078069622
1522,5.985245078069622
1523,5.985245078069622
1524,5.985245078069622
1525,5.985245078069622
1526,5.985245078069622
1527,5.912464352493636
1528,5.912464352493636
1529,5.912464352493636
1530,5.912464352493636
1531,5.912464352493636
1532,5.912464352493636
1533,5.912464352493636
1534,5.912464352493636
1535,8.48332761443941
1536,8.48332761443941
1537,8.48332761443941
1538,8.48332761443941
1539,8.48332761443941
1540,8.48332761443941
1541,8.48332761443941
1542,8.48332761443941
1543,6.043143207990485
1544,6.043143207990485
1545,6.043143207990485
1546,6.043143207990485
1547,6.043143207990485
1548,6.043143207990485
1549,6.043143207990485
1550,6.043143207990485
1551,6.186730779015321
1552,6.186730779015321
1553,6.186730779015321
1554,6.186730779015321
1555,6.186730779015321
1556,6.186730779015321
1557,6.186730779015321
1558,6.186730779015321
1559,6.0535783331099156
1560,6.0535783331099156
1561,6.0535783331099156
1562,6.0535783331099156
1563,6.0535783331099156
1564,6.0535783331099156
1565,6.0535783331099156
1566,6.0535783331099156
1567,6.223714763069651
1568,6.223714763069651
1569,6.223714763069651
1570,6.223714763069651
1571,6.223714763069651
1572,6.223714763069651
1573,6.223714763069651
1574,6.223714763069651
1575,5.874483033365099
1576,5.874483033365099
1577,5.874483033365099
1578,5.874483033365099
1579,5.874483033365099
1580,5.874483033365099
1581,5.874483033365099
1582,5.874483033365099
1583,6.005291574681613
1584,6.005291574681613
1585,6.005291574681613
1586,6.005291574681613
1587,6.005291574681613
1588,6.005291574681613
1589,6.005291574681613
1590,6.005291574681613
1591,6.005291574681613
1592,5.9055660516302835
1593,5.9055660516302835
1594,5.9055660516302835
1595,5.9055660516302835
1596,5.9055660516302835
1597,5.9055660516302835
1598,5.9055660516302835
1599,5.9055660516302835
1600,6.194604133079523
1601,6.194604133079523
1602,6.194604133079523
1603,6.194604133079523
1604,6.194604133079523
1605,6.194604133079523
1606,6.194604133079523
1607,9.744336490749033
1608,9.744336490749033
1609,9.744336490749033
1610,9.744336490749033
1611,9.744336490749033
1612,9.744336490749033
1613,9.744336490749033
1614,9.744336490749033
1615,9.744336490749033
1616,5.654504389656596
1617,5.654504389656596
1618,5.654504389656596
1619,5.654504389656596
1620,5.654504389656596
1621,5.654504389656596
1622,5.654504389656596
1623,13.40576897533051
1624,13.40576897533051
1625,13.40576897533051
1626,13.40576897533051
1627,13.40576897533051
1628,13.40576897533051
1629,13.40576897533051
1630,16.77501350083244
1631,16.77501350083244
1632,16.77501350083244
1633,16.77501350083244
1634,16.77501350083244
1635,16.77501350083244
1636,16.77501350083244
1637,16.77501350083244
1638,10.008965615932256
1639,10.008965615932256
1640,10.008965615932256
1641,10.008965615932256
1642,10.008965615932256
1643,10.008965615932256
1644,10.008965615932256
1645,10.008965615932256
1646,6.186736903123421
1647,6.186736903123421
1648,6.186736903123421
1649,6.186736903123421
1650,6.186736903123421
1651,6.186736903123421
1652,6.186736903123421
1653,6.186736903123421
1654,6.186736903123421
1655,5.570363416963261
1656,5.570363416963261
1657,5.570363416963261
1658,5.570363416963261
1659,5.570363416963261
1660,5.570363416963261
1661,5.570363416963261
1662,5.570363416963261
1663,5.8772452381178875
1664,5.8772452381178875
1665,5.8772452381178875
1666,5.8772452381178875
1667,5.8772452381178875
1668,5.8772452381178875
1669,5.8772452381178875
1670,16.622711174189064
1671,16.622711174189064
1672,16.622711174189064
1673,16.622711174189064
1674,16.622711174189064
1675,16.622711174189064
1676,16.622711174189064
1677,16.622711174189064
1678,11.396903718373865
1679,11.396903718373865
1680,11.396903718373865
1681,11.396903718373865
1682,11.396903718373865
1683,11.396903718373865
1684,11.396903718373865
1685,11.396903718373865
1686,5.800065846678208
1687,5.800065846678208
1688,5.800065846678208
1689,5.800065846678208
1690,5.800065846678208
1691,5.800065846678208
1692,5.800065846678208
1693,5.800065846678208
1694,6.005292765941577
1695,6.005292765941577
1696,6.005292765941577
1697,6.005292765941577
1698,6.005292765941577
1699,6.005292765941577
1700,6.005292765941577
1701,6.005292765941577
1702,5.54832119096378
1703,5.54832119096378
1704,5.54832119096378
1705,5.54832119096378
1706,5.54832119096378
1707,5.54832119096378
1708,5.54832119096378
1709,5.54832119096378
1710,6.028883877006413
1711,6.028883877006413
1712,6.028883877006413
1713,6.028883877006413
1714,6.028883877006413
1715,6.028883877006413
1716,6.028883877006413
1717,6.028883877006413
1718,6.028883877006413
1719,5.959123421341317
1720,5.959123421341317
1721,5.959123421341317
1722,5.959123421341317
1723,5.959123421341317
1724,5.959123421341317
1725,5.959123421341317
1726,5.959123421341317
1727,5.99819292016216
1728,5.99819292016216
1729,5.99819292016216
1730,5.99819292016216
1731,5.99819292016216
1732,5.99819292016216
1733,5.99819292016216
1734,5.99819292016216
1735,5.946303045135703
1736,5.946303045135703
1737,5.946303045135703
1738,5.946303045135703
1739,5.946303045135703
1740,5.946303045135703
1741,5.946303045135703
1742,5.946303045135703
1743,5.946303045135703
1744,5.973807006845505
1745,5.973807006845505
1746,5.973807006845505
1747,5.973807006845505
1748,5.973807006845505
1749,5.973807006845505
1750,5.973807006845505
1751,5.973807006845505
1752,6.113361480227726
1753,6.113361480227726
1754,6.113361480227726
1755,6.113361480227726
1756,6.113361480227726
1757,6.113361480227726
1758,6.113361480227726
1759,6.113361480227726
1760,6.113361480227726
1761,6.362437596014423
1762,6.362437596014423
1763,6.362437596014423
1764,6.362437596014423
1765,6.362437596014423
1766,6.362437596014423
1767,6.362437596014423
1768,6.362437596014423
1769,5.9815581661720145
1770,5.9815581661720145
1771,5.9815581661720145
1772,5.9815581661720145
1773,5.9815581661720145
1774,5.9815581661720145
1775,5.9815581661720145
1776,5.9815581661720145
1777,6.0019900275580405
1778,6.0019900275580405
1779,6.0019900275580405
1780,6.0019900275580405
1781,6.0019900275580405
1782,6.0019900275580405
1783,6.0019900275580405
1784,6.0019900275580405
1785,6.0019900275580405
1786,6.120744564582963
1787,6.120744564582963
1788,6.120744564582963
1789,6.120744564582963
1790,6.120744564582963
1791,6.120744564582963
1792,6.120744564582963
1793,6.120744564582963
1794,10.194911975891507
1795,10.194911975891507
1796,10.194911975891507
1797,10.194911975891507
1798,10.194911975891507
1799,10.194911975891507
1800,10.194911975891507
1801,10.194911975891507
1802,6.3423944650161825
1803,6.3423944650161825
1804,6.3423944650161825
1805,6.3423944650161825
1806,6.3423944650161825
1807,6.3423944650161825
1808,6.3423944650161825
1809,6.3423944650161825
1810,6.223704847021335
1811,6.223704847021335
1812,6.223704847021335
1813,6.223704847021335
1814,6.223704847021335
1815,6.223704847021335
1816,6.223704847021335
1817,6.223704847021335
1818,6.133741728415082
1819,6.133741728415082
1820,6.133741728415082
1821,6.133741728415082
1822,6.133741728415082
1823,6.133741728415082
1824,6.133741728415082
1825,6.133741728415082
1826,8.506763241794705
1827,8.506763241794705
1828,8.506763241794705
1829,8.506763241794705
1830,8.506763241794705
1831,8.506763241794705
1832,8.506763241794705
1833,8.506763241794705
1834,8.506763241794705
1835,5.805825548634722
1836,5.805825548634722
1837,5.805825548634722
1838,5.805825548634722
1839,5.805825548634722
1840,5.805825548634722
1841,5.805825548634722
1842,5.805825548634722
1843,7.3480928001932595
1844,7.3480928001932595
1845,7.3480928001932595
1846,7.3480928001932595
1847,7.3480928001932595
1848,7.3480928001932595
1849,7.3480928001932595
1850,7.3480928001932595
1851,5.88845866720818
1852,5.88845866720818
1853,5.88845866720818
1854,5.88845866720818
1855,5.88845866720818
1856,5.88845866720818
1857,5.88845866720818
1858,5.88845866720818
1859,10.64035759773323
1860,10.64035759773323
1861,10.64035759773323
1862,10.64035759773323
1863,10.64035759773323
1864,10.64035759773323
1865,10.64035759773323
1866,10.64035759773323
1867,10.64035759773323
1868,5.5409004724778566
1869,5.5409004724778566
1870,5.5409004724778566
1871,5.5409004724778566
1872,5.5409004724778566
1873,5.5409004724778566
1874,5.5409004724778566
1875,5.5409004724778566
1876,6.172292261920038
1877,6.172292261920038
1878,6.172292261920038
1879,6.172292261920038
1880,6.172292261920038
1881,6.172292261920038
1882,6.172292261920038
1883,6.172292261920038
1884,6.172292261920038
1885,7.206291581060979
1886,7.206291581060979
1887,7.206291581060979
1888,7.206291581060979
1889,7.206291581060979
1890,7.206291581060979
1891,7.206291581060979
1892,7.206291581060979
1893,7.990044239619933
1894,7.990044239619933
1895,7.990044239619933
1896,7.990044239619933
1897,7.990044239619933
1898,7.990044239619933
1899,7.990044239619933
1900,7.990044239619933
1901,5.6106424510946376
1902,5.6106424510946376
1903,5.6106424510946376
1904,5.6106424510946376
1905,5.6106424510946376
1906,5.6106424510946376
1907,5.6106424510946376
1908,5.6106424510946376
1909,5.6106424510946376
1910,6.026687509829333
1911,6.026687509829333
1912,6.026687509829333
1913,6.026687509829333
1914,6.026687509829333
1915,6.026687509829333
1916,6.026687509829333
1917,6.026687509829333
1918,8.814424089137344
1919,8.814424089137344
1920,8.814424089137344
1921,8.814424089137344
1922,8.814424089137344
1923,8.814424089137344
1924,8.814424089137344
1925,15.919082134487189
1926,15.919082134487189
1927,15.919082134487189
1928,15.919082134487189
1929,15.919082134487189
1930,15.919082134487189
1931,15.919082134487189
1932,15.919082134487189
1933,6.0292176728627584
1934,6.0292176728627584
1935,6.0292176728627584
1936,6.0292176728627584
1937,6.0292176728627584
1938,6.0292176728627584
1939,6.0292176728627584
1940,6.0292176728627584
1941,6.0292176728627584
1942,5.640234764215097
1943,5.640234764215097
1944,5.640234764215097
1945,5.640234764215097
1946,5.640234764215097
1947,5.640234764215097
1948,5.640234764215097
1949,5.640234764215097
1950,6.381213213272676
1951,6.381213213272676
1952,6.381213213272676
1953,6.381213213272676
1954,6.381213213272676
1955,6.381213213272676
1956,6.381213213272676
1957,6.381213213272676
1958,6.381213213272676
1959,6.496228140146452
1960,6.496228140146452
1961,6.496228140146452
1962,6.496228140146452
1963,6.496228140146452
1964,6.496228140146452
1965,6.496228140146452
1966,12.180479232672683
1967,12.180479232672683
1968,12.180479232672683
1969,12.180479232672683
1970,12.180479232672683
1971,12.180479232672683
1972,12.180479232672683
1973,12.180479232672683
1974,12.180479232672683
1975,6.296028624490432
1976,6.296028624490432
1977,6.296028624490432
1978,6.296028624490432
1979,6.296028624490432
1980,6.296028624490432
1981,6.296028624490432
1982,6.296028624490432
1983,6.296028624490432
1984,5.809341577171324
1985,5.809341577171324
1986,5.809341577171324
1987,5.809341577171324
1988,5.809341577171324
1989,5.809341577171324
1990,5.809341577171324
1991,5.809341577171324
1992,7.759115769531813
1993,7.759115769531813
1994,7.759115769531813
1995,7.759115769531813
1996,7.759115769531813
1997,7.759115769531813
1998,7.759115769531813
1999,14.083692836468039
2000,14.083692836468039
