Total Objects, Sample Time,Memory Usage (MB)
2122,01:51:45.136625400,443.0
2123,01:51:45.255629,445.501953125
2124,01:51:45.382625700,448.501953125
2125,01:51:45.522629100,451.0
2126,01:51:45.646631200,453.501953125
2127,01:51:45.777632200,456.0
2128,01:51:45.908630900,458.51564025878906
2129,01:51:46.060628900,461.0
2130,01:51:46.230626800,463.501953125
2131,01:51:46.359636700,466.0
2132,01:51:46.495340800,468.501953125
2133,01:51:46.618344,471.0
2134,01:51:46.747333600,473.501953125
2135,01:51:46.873342500,476.501953125
2136,01:51:46.988342100,479.0
2137,01:51:47.127340900,481.501953125
2138,01:51:47.242340300,484.0
2139,01:51:47.370479200,486.501953125
2140,01:51:47.484480400,489.0
2141,01:51:47.620484300,491.501953125
2142,01:51:47.732494100,494.0
2143,01:51:47.864474200,496.501953125
2144,01:51:47.990878900,499.0
2145,01:51:48.118872600,501.51564025878906
2146,01:51:48.305895,504.0
2147,01:51:48.513999400,507.0
2148,01:51:48.768010200,509.501953125
2149,01:51:49.002001900,512.0
2150,01:51:49.203999500,514.501953125
2151,01:51:49.364007100,517.0
2152,01:51:49.506226800,519.501953125
2153,01:51:49.634230300,522.0
2154,01:51:49.765219500,524.501953125
2155,01:51:49.894219900,527.0
2156,01:51:50.015225100,529.501953125
2157,01:51:50.142840600,532.0
2158,01:51:50.274852800,535.0
2159,01:51:50.411840100,537.501953125
2160,01:51:50.548974,540.0
2161,01:51:50.671980700,542.501953125
2162,01:51:50.803974200,545.0
2163,01:51:50.930982800,547.5078277587891
2164,01:51:51.052975700,550.0
2165,01:51:51.188083400,552.501953125
2166,01:51:51.317061300,555.0
2167,01:51:51.451116800,557.501953125
2168,01:51:51.571170400,560.0
2169,01:51:51.697167900,562.501953125
2170,01:51:51.824180400,565.501953125
2171,01:51:51.944167900,568.0
2172,01:51:52.080169300,570.501953125
2173,01:51:52.206187700,573.0
2174,01:51:52.347182400,575.5156402587891
2175,01:51:52.510210200,578.0
2176,01:51:52.639215600,580.501953125
2177,01:51:52.800276300,583.0
2178,01:51:53.010828100,585.501953125
2179,01:51:53.217823400,588.0
2180,01:51:53.438825700,590.501953125
2181,01:51:53.611821600,593.501953125
2182,01:51:53.763820200,596.0
2183,01:51:53.890826500,598.501953125
2184,01:51:54.013820300,601.0
2185,01:51:54.142824400,603.5156402587891
2186,01:51:54.261028200,606.0
2187,01:51:54.393035,608.501953125
2188,01:51:54.505036,611.0
2189,01:51:54.686003600,456.4471664428711
2190,01:51:54.807012600,458.9452133178711
2191,01:51:54.936003100,461.4471664428711
2192,01:51:55.062004900,464.4471664428711
2193,01:51:55.181009800,466.9452133178711
2194,01:51:55.309009,469.4471664428711
2195,01:51:55.422002600,471.9452133178711
2196,01:51:55.557966200,474.46085357666016
2197,01:51:55.669966800,476.9452133178711
2198,01:51:55.798967100,479.4471664428711
2199,01:51:55.912966600,481.9452133178711
2200,01:51:56.047960700,484.4471664428711
2201,01:51:56.161960500,486.9452133178711
2202,01:51:56.289967400,489.45304107666016
2203,01:51:56.400969600,492.4471664428711
2204,01:51:56.531961,494.9452133178711
2205,01:51:56.642961900,497.4471664428711
2206,01:51:56.773967200,499.9452133178711
2207,01:51:56.889960500,502.4471664428711
2208,01:51:57.020967,504.9452133178711
2209,01:51:57.158978300,507.4471664428711
2210,01:51:57.316965600,509.9452133178711
2211,01:51:57.445962600,512.4471664428711
2212,01:51:57.574962,514.9452133178711
2213,01:51:57.712961500,517.4471664428711
2214,01:51:57.838973300,520.4471664428711
2215,01:51:57.961961700,522.9452133178711
2216,01:51:58.087963,525.4471664428711
2217,01:51:58.208966100,527.9452133178711
2218,01:51:58.339961200,530.4471664428711
2219,01:51:58.457986800,532.9452133178711
2220,01:51:58.601961,535.4471664428711
2221,01:51:58.741966800,537.9452133178711
2222,01:51:58.858961700,540.4471664428711
2223,01:51:59.008969400,542.9452133178711
2224,01:51:59.206980500,545.4608535766602
2225,01:51:59.422983900,547.9452133178711
2226,01:51:59.645967500,550.9452133178711
2227,01:51:59.863969900,553.4471664428711
2228,01:52:00.070766900,555.9452133178711
2229,01:52:00.257767300,558.4471664428711
2230,01:52:00.419770,560.9452133178711
2231,01:52:00.560823500,563.4608535766602
2232,01:52:00.720822,565.9452133178711
2233,01:52:00.848836500,568.4471664428711
2234,01:52:00.990870700,570.9452133178711
2235,01:52:01.109894500,573.4471664428711
2236,01:52:01.230883900,575.9452133178711
2237,01:52:01.358891900,578.4471664428711
2238,01:52:01.478889200,581.4471664428711
2239,01:52:01.612889,583.9452133178711
2240,01:52:01.726940800,586.4471664428711
2241,01:52:01.856948100,588.9452133178711
2242,01:52:01.970939700,591.4471664428711
2243,01:52:02.102940700,593.9452133178711
2244,01:52:02.217947600,596.4471664428711
2245,01:52:02.365019500,598.9452133178711
2246,01:52:02.496019700,601.4471664428711
2247,01:52:02.623025200,603.9452133178711
2248,01:52:02.749219500,606.4471664428711
2249,01:52:02.875229500,608.9452133178711
2250,01:52:03.004220600,611.4471664428711
2251,01:52:03.130220700,614.4471664428711
2252,01:52:03.254210900,616.9452133178711
2253,01:52:03.385212200,619.4471664428711
2254,01:52:03.584219,477.5
2255,01:52:03.754217200,480.01564025878906
2256,01:52:03.962220500,482.5
2257,01:52:04.159215600,485.001953125
2258,01:52:04.353215700,487.5
2259,01:52:04.530216900,486.001953125
2260,01:52:04.719239800,488.5
2261,01:52:04.929547800,491.01564025878906
2262,01:52:05.101541500,493.5
2263,01:52:05.241546800,496.5
2264,01:52:05.363551600,499.001953125
2265,01:52:05.502545800,501.5
2266,01:52:05.625763300,504.001953125
2267,01:52:05.752765900,506.5
2268,01:52:05.879042300,509.001953125
2269,01:52:06.001048700,512.001953125
2270,01:52:06.135038400,514.5
2271,01:52:06.255048,517.001953125
2272,01:52:06.381042200,519.5
2273,01:52:06.507140700,522.001953125
2274,01:52:06.623144300,524.5
2275,01:52:06.757144600,527.001953125
2276,01:52:06.879151600,529.5
2277,01:52:07.003146100,532.001953125
2278,01:52:07.139150700,534.5
2279,01:52:07.261150600,537.001953125
2280,01:52:07.393184100,539.5
2281,01:52:07.516138100,542.001953125
2282,01:52:07.641146200,545.001953125
2283,01:52:07.771152100,547.5
2284,01:52:07.890253,550.001953125
2285,01:52:08.022251200,552.5
2286,01:52:08.151258800,555.001953125
2287,01:52:08.277258400,557.5
2288,01:52:08.403264600,560.001953125
2289,01:52:08.520254400,562.5
2290,01:52:08.667380500,565.001953125
2291,01:52:08.799393700,567.5
2292,01:52:08.921514400,570.001953125
2293,01:52:09.049523100,572.5
2294,01:52:09.178579500,575.001953125
2295,01:52:09.310575,578.001953125
2296,01:52:09.428584900,580.5
2297,01:52:09.555575,583.001953125
2298,01:52:09.690548400,585.5
2299,01:52:09.812547,588.001953125
2300,01:52:09.945591200,590.5
2301,01:52:10.064559400,593.001953125
2302,01:52:10.194551200,595.5
2303,01:52:10.328545200,598.001953125
2304,01:52:10.448553300,600.5
2305,01:52:10.583573400,603.001953125
2306,01:52:10.708572600,605.5
2307,01:52:10.836572700,608.001953125
2308,01:52:10.963687200,491.001953125
2309,01:52:11.150813900,493.5
2310,01:52:11.300807900,496.001953125
2311,01:52:11.458799,498.5
2312,01:52:11.603802,501.01564025878906
2313,01:52:11.749827400,503.5
2314,01:52:11.888208500,506.001953125
2315,01:52:12.010220800,508.5
2316,01:52:12.144259100,511.001953125
2317,01:52:12.271270400,513.5
2318,01:52:12.399264300,516.0156402587891
2319,01:52:12.523262600,518.5
2320,01:52:12.644268400,521.5
2321,01:52:12.778267200,524.001953125
2322,01:52:12.899140200,526.5
2323,01:52:13.022151200,529.001953125
2324,01:52:13.150156300,531.5
2325,01:52:13.276662700,534.0156402587891
2326,01:52:13.405668100,536.5
2327,01:52:13.520669500,539.001953125
2328,01:52:13.644667800,541.5
2329,01:52:13.773664800,544.001953125
2330,01:52:13.894668300,546.5
2331,01:52:14.024816700,549.0156402587891
2332,01:52:14.148826,551.5
2333,01:52:14.275845,554.5
2334,01:52:14.417840700,557.001953125
2335,01:52:14.569853500,559.5
2336,01:52:14.731846300,562.001953125
2337,01:52:14.888838500,564.5
2338,01:52:15.026205700,567.0156402587891
2339,01:52:15.153218100,569.5
2340,01:52:15.290220500,572.001953125
2341,01:52:15.416204400,574.5
2342,01:52:15.542202800,577.001953125
2343,01:52:15.664308500,579.5
2344,01:52:15.780311900,582.0156402587891
2345,01:52:15.904311500,584.5
2346,01:52:16.025309400,587.5
2347,01:52:16.153309800,590.001953125
2348,01:52:16.264309600,592.5
2349,01:52:16.396317100,595.001953125
2350,01:52:16.512313700,597.5
2351,01:52:16.654309900,600.0156402587891
2352,01:52:16.849311,602.5
2353,01:52:17.072319,605.001953125
2354,01:52:17.298310400,607.5
2355,01:52:17.496323800,610.0019683837891
2356,01:52:17.675311,612.5
2357,01:52:17.824302400,615.001953125
2358,01:52:17.949313500,617.5
2359,01:52:18.078363500,620.5
2360,01:52:18.213357600,623.001953125
2361,01:52:18.335361300,625.5
2362,01:52:18.466352900,628.002197265625
2363,01:52:18.587355,630.5
2364,01:52:18.712344700,633.001953125
2365,01:52:18.840360800,635.5
2366,01:52:18.957345200,638.001953125
2367,01:52:19.094721900,640.5
2368,01:52:19.204731400,643.001953125
2369,01:52:19.338727900,645.5
2370,01:52:19.452728500,648.001953125
2371,01:52:19.580721100,650.5
2372,01:52:19.695720900,653.001953125
2373,01:52:19.827730200,655.5
2374,01:52:19.939728200,658.5
2375,01:52:20.068009900,661.001953125
2376,01:52:20.182008400,663.5
2377,01:52:20.311013500,666.001953125
2378,01:52:20.420009600,668.5
2379,01:52:20.546016600,671.0156402587891
2380,01:52:20.662855900,673.5
2381,01:52:20.789859700,676.001953125
2382,01:52:20.907906700,678.5
2383,01:52:21.033907800,681.001953125
2384,01:52:21.146952900,683.5
2385,01:52:21.278954400,686.001953125
2386,01:52:21.388953100,688.5
2387,01:52:21.515085700,691.001953125
2388,01:52:21.632087,694.001953125
2389,01:52:21.762092400,696.5
2390,01:52:21.874084700,699.001953125
2391,01:52:22.000084300,701.5
2392,01:52:22.112192800,704.001953125
2393,01:52:22.241200900,706.5
2394,01:52:22.359194800,709.001953125
2395,01:52:22.487199400,711.5
2396,01:52:22.598197900,714.001953125
2397,01:52:22.724197800,716.5
2398,01:52:22.837236,719.001953125
2399,01:52:22.969231500,721.5
2400,01:52:23.081230600,514.5282669067383
2401,01:52:23.276620500,517.0
2402,01:52:23.392627900,520.0
2403,01:52:23.526617900,522.501953125
2404,01:52:23.645624100,525.0
2405,01:52:23.764609300,527.501953125
2406,01:52:23.891619900,530.0
2407,01:52:24.006615500,532.5156402587891
2408,01:52:24.132628300,535.0
2409,01:52:24.250688800,537.501953125
2410,01:52:24.378704700,540.0
2411,01:52:24.496684,542.501953125
2412,01:52:24.615701400,545.0
2413,01:52:24.739742,547.501953125
2414,01:52:24.880747200,550.0
2415,01:52:25.021749800,552.501953125
2416,01:52:25.179733600,555.501953125
2417,01:52:25.350736500,558.0
2418,01:52:25.521746800,560.501953125
2419,01:52:25.681753100,563.0
2420,01:52:25.826734,565.501953125
2421,01:52:25.957759,568.0
2422,01:52:26.078732800,570.501953125
2423,01:52:26.205806800,573.0
2424,01:52:26.320796700,575.501953125
2425,01:52:26.458804600,578.0
2426,01:52:26.574804500,580.501953125
2427,01:52:26.703801100,583.0
2428,01:52:26.816795300,585.5156402587891
2429,01:52:26.941133600,588.0
