Total Objects, Sample Time,Time (ms)
4264,00:03:18.045653100,1
4265,00:03:18.081748100,3
4266,00:03:18.125611200,3
4267,00:03:18.166024,4
4268,00:03:18.207666700,2
4269,00:03:18.244686300,1
4270,00:03:18.280602700,3
4271,00:03:18.320017200,3
4272,00:03:18.361629900,3
4273,00:03:18.403627100,3
4274,00:03:18.443699,4
4275,00:03:18.484583,2
4276,00:03:18.520999700,3
4277,00:03:18.562720200,4
4278,00:03:18.604581900,3
4279,00:03:18.643581,2
4280,00:03:18.680568700,3
4281,00:03:18.719564500,2
4282,00:03:18.756535600,4
4283,00:03:18.797566100,3
4284,00:03:18.838561600,3
4285,00:03:18.879554900,3
4286,00:03:18.917489200,2
4287,00:03:18.952416100,3
4288,00:03:18.991689700,3
4289,00:03:19.035545500,4
4290,00:03:19.077333100,2
4291,00:03:19.113750100,2
4292,00:03:19.151467,3
4293,00:03:19.190534,3
4294,00:03:19.229532100,3
4295,00:03:19.270531900,3
4296,00:03:19.310531500,2
4297,00:03:19.347523400,2
4298,00:03:19.384937700,2
4299,00:03:19.424936200,11
4300,00:03:19.478935800,2
4301,00:03:19.519510100,2
4302,00:03:19.556510800,3
4303,00:03:19.596784600,4
4304,00:03:19.641505400,3
4305,00:03:19.684052100,4
4306,00:03:19.727501,2
4307,00:03:19.765913800,4
4308,00:03:19.805489200,3
4309,00:03:19.844489400,3
4310,00:03:19.884015600,4
4311,00:03:19.926908800,2
4312,00:03:19.962485,2
4313,00:03:19.997477300,2
4314,00:03:20.032474300,4
4315,00:03:20.075685100,4
4316,00:03:20.119470,2
4317,00:03:20.158468900,3
4318,00:03:20.198463600,2
4319,00:03:20.233290100,4
4320,00:03:20.275461800,3
4321,00:03:20.316455900,3
4322,00:03:20.356872100,4
4323,00:03:20.395452400,4
4324,00:03:20.436448900,4
4325,00:03:20.478447600,4
4326,00:03:20.517444400,4
4327,00:03:20.560442700,2
4328,00:03:20.598856700,2
4329,00:03:20.635431900,2
4330,00:03:20.674434700,2
4331,00:03:20.712795500,3
4332,00:03:20.754442500,2
4333,00:03:20.791684800,3
4334,00:03:20.828420700,3
4335,00:03:20.866380500,2
4336,00:03:20.905418400,4
4337,00:03:20.948417200,2
4338,00:03:20.987412100,4
4339,00:03:21.026404,4
4340,00:03:21.066402600,3
4341,00:03:21.109278500,4
4342,00:03:21.154401700,3
4343,00:03:21.194528600,3
4344,00:03:21.236400400,2
4345,00:03:21.274391700,1
4346,00:03:21.310389,3
4347,00:03:21.351591400,2
4348,00:03:21.390391700,2
4349,00:03:21.429385,3
4350,00:03:21.468378300,2
4351,00:03:21.504375400,3
4352,00:03:21.545792600,2
4353,00:03:21.583370500,2
4354,00:03:21.621411600,3
4355,00:03:21.659365800,4
4356,00:03:21.699361300,3
4357,00:03:21.737358200,4
4358,00:03:21.780357600,4
4359,00:03:21.822434100,3
4360,00:03:21.859349900,3
4361,00:03:21.899345700,3
4362,00:03:21.936392800,1
4363,00:03:21.974824700,3
4364,00:03:22.016763100,2
4365,00:03:22.055333400,4
4366,00:03:22.092334600,2
4367,00:03:22.128749800,4
4368,00:03:22.172735900,4
4369,00:03:22.215326600,4
4370,00:03:22.255321,2
4371,00:03:22.291319400,3
4372,00:03:22.329322800,2
4373,00:03:22.368320600,2
4374,00:03:22.411317600,3
4375,00:03:22.455315600,2
4376,00:03:22.494734700,3
4377,00:03:22.533305600,5
4378,00:03:22.579721200,3
4379,00:03:22.622734100,2
4380,00:03:22.665291700,4
4381,00:03:22.725710100,3
4382,00:03:22.764289800,4
4383,00:03:22.807290500,4
4384,00:03:22.850704700,2
4385,00:03:22.888702700,2
4386,00:03:22.924277,4
4387,00:03:22.963273900,3
4388,00:03:23.000273300,3
4389,00:03:23.042454,4
4390,00:03:23.083312300,2
4391,00:03:23.120682200,2
4392,00:03:23.154682300,3
4393,00:03:23.192000700,3
4394,00:03:23.229204500,3
4395,00:03:23.273598600,4
4396,00:03:23.316248800,3
4397,00:03:23.352517100,3
4398,00:03:23.388867500,3
4399,00:03:23.426247100,2
4400,00:03:23.464666100,4
4401,00:03:23.506656600,4
4402,00:03:23.546867200,3
4403,00:03:23.582758400,4
4404,00:03:23.620726500,5
4405,00:03:23.662651200,2
4406,00:03:23.700645300,4
4407,00:03:23.741641,3
4408,00:03:23.780641100,3
4409,00:03:23.816636900,2
4410,00:03:23.853335,2
4411,00:03:23.891633400,3
4412,00:03:23.935631100,3
4413,00:03:23.977623300,2
4414,00:03:24.011205200,2
4415,00:03:24.047617100,2
4416,00:03:24.087618700,4
4417,00:03:24.132443400,3
4418,00:03:24.171614,3
4419,00:03:24.211189,3
4420,00:03:24.250605300,3
4421,00:03:24.287711300,2
4422,00:03:24.325606,3
4423,00:03:24.365601900,3
4424,00:03:24.404598200,4
4425,00:03:24.446484200,3
4426,00:03:24.482355900,3
4427,00:03:24.521591,4
4428,00:03:24.563593800,4
4429,00:03:24.606586300,2
4430,00:03:24.641578600,2
4431,00:03:24.673577200,3
4432,00:03:24.709575300,4
4433,00:03:24.753626100,4
4434,00:03:24.797782800,4
4435,00:03:24.838568300,2
4436,00:03:24.874565800,1
4437,00:03:24.908559700,2
4438,00:03:24.946562200,3
4439,00:03:24.987555900,3
4440,00:03:25.028558,2
4441,00:03:25.065550200,3
4442,00:03:25.102822400,1
4443,00:03:25.138122,4
4444,00:03:25.181733300,2
4445,00:03:25.221666400,2
4446,00:03:25.258539700,2
4447,00:03:25.295537500,3
4448,00:03:25.332531,4
4449,00:03:25.372678600,3
4450,00:03:25.413632600,3
4451,00:03:25.455524300,2
4452,00:03:25.490521100,4
4453,00:03:25.528515600,4
4454,00:03:25.567514200,4
4455,00:03:25.608300500,4
4456,00:03:25.651547900,3
4457,00:03:25.691307,4
4458,00:03:25.730503300,3
4459,00:03:25.771084600,4
4460,00:03:25.810078900,2
4461,00:03:25.849495600,4
4462,00:03:25.890492900,3
4463,00:03:25.928490900,3
4464,00:03:25.965067,3
4465,00:03:26.005488400,4
4466,00:03:26.049482700,2
4467,00:03:26.088540600,2
4468,00:03:26.123124800,3
4469,00:03:26.164978700,2
4470,00:03:26.201476300,3
4471,00:03:26.240470300,3
4472,00:03:26.281642500,3
4473,00:03:26.320466800,3
4474,00:03:26.360039800,3
4475,00:03:26.397454800,3
4476,00:03:26.436455900,3
4477,00:03:26.477775900,3
4478,00:03:26.516032700,2
4479,00:03:26.554028600,2
4480,00:03:26.590445,2
4481,00:03:26.628020400,2
4482,00:03:26.666024900,2
4483,00:03:26.704868,2
4484,00:03:26.743859900,3
4485,00:03:26.784434,4
4486,00:03:26.824429200,3
4487,00:03:26.864494100,5
4488,00:03:26.909428200,2
4489,00:03:26.949426700,1
4490,00:03:26.982995700,2
4491,00:03:27.019413400,3
4492,00:03:27.056413700,4
4493,00:03:27.100411400,4
4494,00:03:27.142410100,2
4495,00:03:27.179404800,3
4496,00:03:27.216591,4
4497,00:03:27.255977,2
4498,00:03:27.296394800,2
4499,00:03:27.344395400,3
4500,00:03:27.382396400,4
4501,00:03:27.423391300,4
4502,00:03:27.461383500,2
4503,00:03:27.497381,4
4504,00:03:27.540382,4
4505,00:03:27.582380,2
4506,00:03:27.618370500,4
4507,00:03:27.659950600,3
4508,00:03:27.698798800,5
4509,00:03:27.742370900,2
4510,00:03:27.781367,4
4511,00:03:27.824289,3
4512,00:03:27.865354700,4
4513,00:03:27.905933,3
4514,00:03:27.947350300,3
4515,00:03:27.986679800,2
4516,00:03:28.024348700,2
4517,00:03:28.059344800,1
4518,00:03:28.094337600,4
4519,00:03:28.135335800,3
4520,00:03:28.177337900,3
4521,00:03:28.219336900,2
4522,00:03:28.255907700,3
4523,00:03:28.295322600,3
4524,00:03:28.334432400,4
4525,00:03:28.377324800,2
4526,00:03:28.417317,4
4527,00:03:28.458314300,2
4528,00:03:28.493589200,3
4529,00:03:28.533890500,2
4530,00:03:28.572767900,4
4531,00:03:28.616307400,3
4532,00:03:28.656304600,3
4533,00:03:28.694300,2
4534,00:03:28.729298600,3
4535,00:03:28.768295100,2
4536,00:03:28.805871200,4
4537,00:03:28.850289,2
4538,00:03:28.896284900,3
4539,00:03:28.932402400,3
4540,00:03:28.969283100,3
4541,00:03:29.010278300,3
4542,00:03:29.052318300,3
4543,00:03:29.090854700,4
4544,00:03:29.131879300,3
4545,00:03:29.167843600,4
4546,00:03:29.210361500,3
4547,00:03:29.254263800,2
4548,00:03:29.295834800,2
4549,00:03:29.333389200,4
4550,00:03:29.372251700,4
4551,00:03:29.412787500,4
4552,00:03:29.456247400,3
4553,00:03:29.498570,2
4554,00:03:29.534823600,4
4555,00:03:29.575816800,4
4556,00:03:29.619816100,5
4557,00:03:29.663027700,4
4558,00:03:29.708230600,3
4559,00:03:29.747804600,4
4560,00:03:29.786451500,3
4561,00:03:29.826223800,3
4562,00:03:29.869802800,3
4563,00:03:29.909797300,4
4564,00:03:29.951743400,1
4565,00:03:29.986789,2
4566,00:03:30.022677900,2
4567,00:03:30.062823100,3
4568,00:03:30.104786300,3
4569,00:03:30.143919900,3
4570,00:03:30.182445200,2
4571,00:03:30.218774900,2
4572,00:03:30.256191100,1
4573,00:03:30.295188,2
4574,00:03:30.334697300,2
4575,00:03:30.372594100,4
4576,00:03:30.414180800,4
4577,00:03:30.453278200,5
4578,00:03:30.498349700,3
4579,00:03:30.540175700,5
4580,00:03:30.582082200,3
4581,00:03:30.620165500,2
4582,00:03:30.654070800,3
4583,00:03:30.696163500,3
4584,00:03:30.737160400,2
4585,00:03:30.777152500,12
4586,00:03:30.825734300,3
4587,00:03:30.865728600,2
4588,00:03:30.905149,5
4589,00:03:30.950646900,2
4590,00:03:30.988142100,2
4591,00:03:31.022770500,4
4592,00:03:31.062653500,5
4593,00:03:31.106831500,2
4594,00:03:31.144720400,2
4595,00:03:31.183018700,3
4596,00:03:31.223707600,4
4597,00:03:31.261839900,3
4598,00:03:31.299763900,3
4599,00:03:31.340394400,4
4600,00:03:31.384698200,2
4601,00:03:31.422451600,4
4602,00:03:31.461638700,3
4603,00:03:31.500687900,2
4604,00:03:31.538108100,2
4605,00:03:31.576679900,4
4606,00:03:31.620408300,3
4607,00:03:31.657603900,2
4608,00:03:31.692912100,3
4609,00:03:31.734702300,3
4610,00:03:31.773670600,3
4611,00:03:31.814748400,3
4612,00:03:31.855663400,4
4613,00:03:31.896660400,3
4614,00:03:31.935651900,5
4615,00:03:31.979688800,4
4616,00:03:32.022747800,1
4617,00:03:32.058065700,3
4618,00:03:32.098062600,5
4619,00:03:32.141840200,3
4620,00:03:32.182663200,2
4621,00:03:32.221638600,2
4622,00:03:32.282350500,3
4623,00:03:32.323671600,2
4624,00:03:32.360676900,5
4625,00:03:32.406632300,4
4626,00:03:32.449620200,1
4627,00:03:32.483864,2
4628,00:03:32.519305300,4
4629,00:03:32.562619900,3
